7144,4581,2.1100,0.3000,0.8200
1174,4533,2.2400,0.3100,0.8300
1116,4500,2.8400,0.3200,1.2000
4432,4455,3.7400,0.0100,0.8100
1211,4437,3.6500,0.3600,1.3400
1183,4431,3.6300,0.2500,0.7700
4144,4383,2.4000,0.2100,0.8200
1447,4323,1.8200,0.2400,0.6500
7444,4320,3.2000,0.1700,0.8900
1471,4308,3.8800,0.3200,1.1000
4343,4287,2.6000,0.2400,0.7900
8443,4236,3.4100,0.2300,0.7600
1841,4152,3.0700,0.2600,1.0700
4123,4128,2.8800,0.1800,0.8200
3143,4101,2.0900,0.2300,0.7500
4712,4068,3.4700,0.0500,1.0600
3444,4062,2.3100,0.2200,0.8400
3844,4053,2.4300,0.0800,0.8700
1831,4038,3.0800,0.2500,1.1100
4384,3999,3.4400,0.1900,0.7900
7112,3984,3.0700,0.0100,1.1800
4724,3930,2.5700,0.3500,0.8100
8111,3924,3.6300,0.4700,1.3800
1121,3915,3.8900,0.2800,1.2800
4414,3909,3.7200,0.2200,0.8600
8411,3906,3.7400,0.2300,1.3300
4844,3738,2.5800,0.0600,0.8800
4184,3717,3.3900,0.2100,0.8100
2441,3654,3.4500,0.1700,0.9300
1714,3645,2.6800,0.3600,0.8700
1744,3645,3.0800,0.2300,0.7400
4323,3624,2.1200,0.2100,0.7700
7118,3606,2.1300,0.2500,0.9400
4438,3588,2.6800,0.0300,0.7100
1147,3555,2.1900,0.2200,0.7500
7184,3525,2.4600,0.2900,0.8100
5111,3510,3.4500,0.2600,1.3300
2471,3501,3.8000,0.2200,1.0500
1234,3462,2.0800,0.0200,0.7900
4511,3435,3.2200,0.4200,1.4100
4143,3390,2.7900,0.2500,0.7500
7244,3363,2.5500,0.2900,0.8400
8311,3360,3.5800,0.2200,1.3200
4484,3345,3.4600,0.0500,0.8100
1434,3342,2.4400,0.2400,0.7700
1113,3309,2.4800,0.3800,0.9400
3123,3297,1.9800,0.2300,0.8500
4743,3294,2.0700,0.2500,0.7700
2314,3288,2.4200,0.1900,0.8600
1247,3279,2.0200,0.2400,0.7000
4445,3279,4.9200,0.2000,1.1000
7431,3189,3.0400,0.3700,1.0500
2111,3186,3.3700,0.4100,1.3100
1164,3171,3.5100,0.1500,0.8400
4418,3108,1.9200,0.3300,0.8000
1185,3075,2.8200,0.5200,1.0900
4718,3069,2.1300,0.3200,0.8500
1814,3033,2.2700,0.1500,0.8400
8441,3012,3.1700,0.3100,0.9600
8471,2961,3.2100,0.3100,1.0300
7143,2925,2.1600,0.2800,0.7500
4451,2868,3.2000,0.2500,1.2100
3243,2862,3.0000,0.2100,0.7700
1125,2832,3.3500,0.3900,1.2700
3117,2820,2.3000,0.3900,0.9800
4472,2820,3.4200,0.0300,0.8100
3431,2808,2.9600,0.3200,0.9900
1724,2760,2.0700,0.2200,0.8100
1847,2751,1.9400,0.1500,0.6700
2324,2709,2.4600,0.3000,0.8000
4117,2661,2.2000,0.1800,0.9800
4448,2661,2.4800,0.0100,0.6700
8144,2634,2.3600,0.2800,0.7700
1414,2613,2.5400,0.1100,0.8600
1163,2607,2.7900,0.3300,0.8300
2447,2604,1.9400,0.2300,0.6900
1131,2601,2.9500,0.4100,1.1400
4317,2580,2.0700,0.2400,0.8500
1214,2565,2.1600,0.4300,0.9300
1851,2535,3.1100,0.3000,1.3000
7123,2535,4.0100,0.3300,0.8500
1432,2517,3.4600,0.0200,0.7700
1311,2514,3.1500,0.3700,1.3400
1644,2472,2.4200,0.1400,0.8200
1115,2469,3.1200,0.3900,1.2900
4811,2469,3.7400,0.2800,1.2900
5124,2466,2.2200,0.3800,0.8200
1245,2463,3.0700,0.4300,1.0400
8447,2442,2.5100,0.2300,0.6800
5114,2424,2.4000,0.0500,0.9300
6311,2418,3.2300,0.3800,1.3100
1251,2415,3.5100,0.4200,1.3400
4364,2412,1.9900,0.1400,0.8100
8124,2412,2.6100,0.3000,0.8600
8114,2394,1.9700,0.3900,0.9200
1145,2391,2.9900,0.3600,1.1000
7443,2391,2.3500,0.2400,0.7800
1474,2367,2.3400,0.2500,0.8200
4843,2364,2.6000,0.2700,0.7700
1127,2334,2.5400,0.2700,0.8900
3231,2316,3.6100,0.2000,1.1500
2414,2307,2.9200,0.3200,0.8500
5112,2307,3.2200,0.0300,1.2100
4723,2298,3.2300,0.2500,0.7700
1743,2286,3.3600,0.2600,0.7200
2124,2283,2.4200,0.1700,0.8700
4764,2277,2.5800,0.2800,0.8800
3843,2265,2.1800,0.2400,0.7400
4524,2265,3.0200,0.2800,0.7800
5144,2250,2.6000,0.3500,0.7500
5844,2247,2.4700,0.3100,0.7800
2312,2229,2.8500,0.0200,1.0900
1271,2208,3.3300,0.3100,1.1900
1484,2208,2.3800,0.2600,0.7900
6444,2208,3.0100,0.0200,0.8400
1438,2196,1.8500,0.2000,0.6400
2344,2193,2.6500,0.1500,0.7400
1643,2190,2.2300,0.2600,0.8100
2114,2187,2.9500,0.0400,0.9400
1212,2148,3.3100,0.0100,1.1500
3443,2115,2.9300,0.2500,0.7700
5184,2103,1.8800,0.2500,0.7600
1448,2100,1.9900,0.2400,0.6600
1412,2073,3.2600,0.0100,1.0800
1712,2067,3.2300,0.0100,1.0900
1451,2052,3.8900,0.3700,1.4400
1631,2052,2.9800,0.3400,1.0500
5244,2046,2.0100,0.0500,0.7800
7117,2037,1.8100,0.3900,0.9800
1232,2034,3.0700,0.0100,0.8500
4383,2022,1.7800,0.1800,0.7400
2434,1995,2.0700,0.0200,0.7800
6431,1995,3.0100,0.2400,0.9200
8511,1986,3.8900,0.3400,1.3400
1718,1980,1.7200,0.3300,0.8700
1172,1965,3.0000,0.0300,0.9500
1176,1956,2.6400,0.4200,1.0000
3183,1956,2.4500,0.2700,0.7700
4437,1944,1.6900,0.2000,0.6600
8112,1926,3.4700,0.0100,1.1300
2343,1923,2.4100,0.2800,0.7500
3141,1923,3.1300,0.4000,1.1200
2451,1911,2.9700,0.4300,1.3700
2432,1896,2.0400,0.0400,0.7900
7243,1881,2.9600,0.2500,0.7700
5118,1878,2.0900,0.4200,0.9300
4741,1851,3.1100,0.3900,0.9900
7411,1833,3.5800,0.3700,1.3800
1445,1830,4.1300,0.3900,1.0100
8118,1821,2.3800,0.4000,0.9000
1834,1809,2.6600,0.0600,0.7700
1151,1806,3.1700,0.4300,1.3400
4371,1803,2.8300,0.2700,1.0100
4183,1791,1.7500,0.1500,0.7400
4747,1791,2.1300,0.2100,0.6900
2318,1785,2.4300,0.2700,0.8500
2412,1758,2.7800,0.1100,1.0600
4381,1755,2.6300,0.1800,1.0000
4347,1752,1.7900,0.2800,0.7100
1845,1749,3.3600,0.3700,1.0100
3241,1749,3.1400,0.2700,1.0500
4831,1749,3.1400,0.3600,1.0000
7441,1749,3.3700,0.3700,0.9800
2511,1743,3.9400,0.4400,1.3500
5143,1743,2.5400,0.3000,0.6900
1418,1731,1.7400,0.3900,0.8900
2474,1731,2.4000,0.2200,0.8000
4717,1731,1.9300,0.3200,0.9100
5843,1731,1.9800,0.2500,0.6900
8314,1725,2.7700,0.3200,0.8500
1314,1722,2.1100,0.3100,0.8600
1812,1719,2.9900,0.0400,1.0900
4481,1719,3.3800,0.3300,0.9700
4321,1707,3.4800,0.3400,1.0800
8344,1698,2.0700,0.2900,0.7900
8434,1695,2.9300,0.0300,0.7900
4363,1689,1.9300,0.3500,0.8200
4584,1680,2.2100,0.0800,0.8000
3171,1668,3.6400,0.3600,1.2100
4514,1668,2.5400,0.0600,0.8600
2144,1656,2.3500,0.1800,0.7600
7231,1656,3.5600,0.3500,1.1700
4171,1653,3.2400,0.3400,1.2500
4436,1653,2.4200,0.2500,0.8900
3147,1644,1.7600,0.3400,0.7400
2384,1641,2.2600,0.0600,0.7100
1148,1638,2.0400,0.0300,0.7300
3411,1638,3.1100,0.4200,1.3000
8414,1620,3.4000,0.4600,0.8700
4313,1614,2.3300,0.3500,0.8200
7644,1611,2.3800,0.0200,0.8700
1238,1599,2.0400,0.2900,0.6900
2222,1599,4.9800,0.0100,1.3400
4315,1599,2.8300,0.3500,1.1400
8184,1590,2.7400,0.3000,0.8000
8432,1587,1.9000,0.0900,0.7600
3447,1584,2.2200,0.2400,0.6700
3181,1578,3.2500,0.3900,1.2000
3121,1572,3.8700,0.4400,1.3500
4475,1557,2.8900,0.3300,0.9600
1511,1551,3.3500,0.4100,1.3600
1764,1551,2.2500,0.3400,0.8000
6411,1551,3.4100,0.4900,1.3100
4113,1548,2.2200,0.4400,0.8900
4341,1548,2.5500,0.3000,1.0300
4512,1548,2.7500,0.0200,1.1600
7471,1548,3.1600,0.2900,1.0800
4181,1545,3.9300,0.4000,1.1900
4478,1545,1.5900,0.0700,0.6600
4417,1542,2.0400,0.2600,0.8300
1218,1539,2.2900,0.3200,0.9200
2112,1539,2.7400,0.0400,1.1700
4121,1539,3.9000,0.4400,1.3700
2711,1536,3.1500,0.2400,1.2800
3811,1536,3.2100,0.4400,1.2700
8474,1533,2.3300,0.1800,0.8100
2514,1533,1.9600,0.0100,0.9000
8412,1530,3.1600,0.0700,1.0100
6324,1530,1.9100,0.3600,0.7700
1818,1521,1.8200,0.3600,0.8600
2484,1521,2.9500,0.2800,0.8000
8324,1503,2.6600,0.3000,0.7900
3247,1503,1.7700,0.2100,0.6900
6443,1503,3.0900,0.2900,0.7700
4147,1497,1.5900,0.3500,0.7100
4476,1488,2.1700,0.2300,0.8700
4763,1488,2.1500,0.2000,0.8000
4141,1485,3.3500,0.4000,1.1400
5243,1482,3.6400,0.3300,0.7000
4841,1479,3.6000,0.3100,0.9900
3113,1473,2.0400,0.2900,0.9300
3174,1467,2.1100,0.3800,0.8500
3211,1467,3.3800,0.1500,1.3500
2418,1458,2.2100,0.3000,0.8300
3441,1458,2.8900,0.3300,0.9600
7447,1455,1.6000,0.2300,0.6800
7141,1452,3.1400,0.3100,1.1600
1186,1449,2.9500,0.3000,0.9600
1248,1446,1.7000,0.2700,0.6800
3471,1446,3.5100,0.3800,1.0500
4452,1446,2.6600,0.0500,1.0500
1274,1440,1.9500,0.1400,0.8600
2184,1413,1.5500,0.3700,0.7800
4244,1413,2.6100,0.2000,0.8400
4316,1413,2.9200,0.2800,0.9800
8143,1413,2.0500,0.2900,0.7600
3164,1404,2.9300,0.1200,0.8700
4518,1404,1.9400,0.3000,0.9300
8484,1398,2.2600,0.2400,0.8100
7183,1395,2.0200,0.2300,0.7700
2118,1389,1.8300,0.3600,0.9100
6711,1386,3.2700,0.2400,1.3000
6471,1380,3.3400,0.3400,0.9600
4325,1377,3.8900,0.5200,1.1400
4784,1377,2.1300,0.2800,0.8100
4464,1368,2.2700,0.0100,0.8200
3185,1362,3.5300,0.5200,1.1500
2448,1359,2.3400,0.0200,0.7100
4231,1347,3.8200,0.4400,1.1900
1514,1344,1.9300,0.5200,0.9000
7171,1344,3.8100,0.2900,1.2300
2438,1341,1.5800,0.1600,0.6600
3711,1329,2.9700,0.4200,1.2800
2524,1326,2.1600,0.4200,0.8400
1864,1323,2.3900,0.3500,0.7900
2323,1314,1.6500,0.3000,0.7900
3116,1311,3.2400,0.5300,1.1100
2143,1308,1.9800,0.3300,0.8100
4424,1308,2.2500,0.0400,0.8400
4751,1305,3.5200,0.3800,1.2600
4125,1296,3.4200,0.3300,1.2500
8514,1281,2.0500,0.1800,0.8900
3125,1281,3.1300,0.5700,1.2900
5123,1281,2.5000,0.3900,0.8500
6412,1281,2.6000,0.0200,1.1300
3831,1275,2.7300,0.3400,1.0300
7121,1272,3.9000,0.6000,1.3500
4483,1263,2.7600,0.2100,0.7400
1178,1254,2.1400,0.3800,0.7300
4847,1251,1.6000,0.2900,0.7000
8312,1248,3.0800,0.0100,1.0500
4116,1245,2.7200,0.4200,1.0900
7181,1245,3.7500,0.3400,1.1700
1824,1242,1.7500,0.3000,0.8200
4435,1242,2.8700,0.3700,0.9500
7241,1242,2.7500,0.3900,1.0900
2445,1239,3.8400,0.3600,0.9800
1324,1233,2.1200,0.3900,0.7800
3841,1233,2.7000,0.2800,1.0300
3115,1230,2.7800,0.5400,1.3000
7631,1230,3.0100,0.3600,1.1100
8451,1227,3.5800,0.5800,1.2900
4523,1227,2.3700,0.3900,0.8000
1134,1218,4.1900,0.1700,0.8200
4458,1218,2.1100,0.2100,0.8200
1741,1215,3.2600,0.3500,1.1000
4851,1212,3.1900,0.3200,1.2100
8418,1206,1.8000,0.2900,0.8300
3234,1206,2.1700,0.0200,0.7900
6314,1206,3.3000,0.1800,0.8600
7147,1206,1.8900,0.3100,0.7300
1848,1200,1.3900,0.2300,0.6200
8524,1191,2.1900,0.3500,0.8100
4115,1185,3.2800,0.4700,1.2700
7174,1182,1.9700,0.0200,0.8400
1817,1176,1.8800,0.3300,0.8800
8448,1170,1.7500,0.1900,0.6800
1524,1170,2.1500,0.3800,0.8100
1784,1161,1.7400,0.2300,0.7300
4446,1161,2.8700,0.2400,0.9700
4631,1161,2.8500,0.3100,1.0400
7164,1152,2.4300,0.3800,0.8600
1717,1149,1.7200,0.3900,0.9000
8123,1146,2.0000,0.3000,0.8600
1284,1143,2.1300,0.4200,0.8400
2584,1143,2.2100,0.0500,0.7800
1344,1140,2.0400,0.2800,0.7600
1871,1137,3.2300,0.3500,1.1600
3644,1134,2.1200,0.3600,0.8400
4131,1131,2.7800,0.4900,1.1800
7844,1131,2.8600,0.2000,0.8300
1641,1128,3.2000,0.2500,0.9700
1723,1128,2.1500,0.2200,0.8300
5117,1128,1.7800,0.4900,0.9800
7511,1128,3.2300,0.2600,1.4200
7643,1125,2.5600,0.2900,0.8200
8711,1119,3.4500,0.5500,1.4000
1584,1119,2.1000,0.3600,0.7500
1671,1119,4.0100,0.3100,1.2500
4485,1119,2.5800,0.3300,0.9700
7113,1119,2.8300,0.4600,0.9400
8318,1116,1.4400,0.2400,0.8600
4374,1116,2.2500,0.1900,0.8000
1236,1107,2.0100,0.3700,0.9000
3631,1104,2.7600,0.4400,1.0600
8584,1101,1.7000,0.2900,0.7900
8438,1098,2.0700,0.2500,0.6400
8364,1095,2.0000,0.3500,0.7800
1187,1092,1.4000,0.2900,0.7500
4185,1089,3.6100,0.4600,1.1500
4716,1089,2.9000,0.4200,1.0100
7116,1086,2.8900,0.6000,1.1800
4713,1083,4.1500,0.2600,0.8800
8445,1080,2.6600,0.4200,1.0000
1175,1065,3.4100,0.3700,1.1100
1312,1059,3.7600,0.3400,1.0400
1158,1044,2.5800,0.4000,0.8800
1258,1038,2.9000,0.2900,0.8800
5231,1038,2.9900,0.2000,1.1200
2317,1035,1.8100,0.1300,0.9000
2714,1035,1.9900,0.3300,0.8900
1167,1032,2.2800,0.2900,0.8700
8117,1032,1.8700,0.3000,0.9800
1647,1029,1.8400,0.2400,0.7000
4473,1026,2.1300,0.3000,0.7500
1217,1023,1.9300,0.2500,0.9400
1763,1023,2.1700,0.3000,0.8000
7211,1023,3.1300,0.4800,1.4000
1252,1017,2.4200,0.0400,1.1400
1874,1014,3.7000,0.3200,0.7800
3145,1014,2.6800,0.3200,1.1400
4164,1008,2.5900,0.2600,0.8500
8343,1005,2.5200,0.3000,0.7300
1483,1005,2.9900,0.2800,0.7300
1343,999,2.4500,0.2600,0.8200
2744,993,2.0400,0.1900,0.8200
7434,993,2.3600,0.3200,0.8600
1863,990,1.9500,0.4200,0.7900
1437,987,1.8400,0.3200,0.6600
3847,987,1.9800,0.2300,0.6800
4731,987,2.5400,0.3700,0.9800
1472,984,3.7800,0.0300,0.8300
1858,984,1.7500,0.3400,0.7900
6312,981,2.5900,0.0100,1.0600
3163,978,1.8800,0.2800,0.7900
1832,975,2.6100,0.0200,0.8100
7247,975,1.5100,0.2600,0.7000
3744,966,2.3000,0.3600,0.8800
4243,963,2.8500,0.3400,0.7700
4721,963,3.9800,0.4800,1.2200
4814,960,2.1400,0.3900,0.9000
1417,957,2.1000,0.4200,0.9300
3131,957,2.7500,0.4500,1.2100
4174,957,1.9000,0.4200,0.8400
5444,948,2.6100,0.0800,0.8100
8512,945,3.5300,0.0500,1.1600
4715,939,3.4000,0.3700,1.2100
6344,936,1.9600,0.2400,0.7500
2123,930,1.7700,0.3200,0.8900
2417,924,1.8800,0.2300,0.9100
4812,924,3.1100,0.0600,1.0400
4413,912,3.6900,0.2400,0.8600
2341,906,2.2100,0.4500,0.9700
2518,906,1.9900,0.3800,0.9200
1128,897,1.8200,0.3200,0.8300
7125,897,3.7800,0.6200,1.3100
1424,891,2.3300,0.2900,0.7900
1216,888,3.2600,0.4800,1.2500
4351,888,2.9500,0.2300,1.1700
1854,882,1.7700,0.3800,0.8700
4163,882,2.1200,0.4400,0.8000
5811,879,2.7200,0.5800,1.3300
6318,876,1.6600,0.3900,0.8700
8244,873,3.2700,0.2600,0.8000
1384,870,1.5800,0.1800,0.7200
1476,870,1.9600,0.4200,0.9400
1224,867,3.3400,0.4400,0.9000
1512,867,2.8700,0.3600,1.1400
1122,864,3.4400,0.0100,1.0700
3151,864,2.9100,0.4400,1.4000
4433,861,2.3900,0.1600,0.7600
8518,858,2.1900,0.4200,0.9400
1318,858,1.8400,0.3900,0.8500
1747,858,1.5600,0.2500,0.7000
4145,858,2.6700,0.4200,1.1100
1132,855,1.8200,0.3900,0.9200
1884,855,1.9000,0.4000,0.7800
3432,855,2.6800,0.2700,0.7800
4385,855,3.8700,0.3700,0.9600
6441,855,2.9100,0.2900,0.9900
8472,852,2.7000,0.0700,0.8000
1852,849,2.4100,0.4400,1.0200
4241,849,2.9100,0.4700,1.1100
2364,846,2.4200,0.3600,0.7900
3434,846,2.1100,0.2900,0.8300
4544,843,2.1900,0.3300,0.8100
6447,843,1.6400,0.2600,0.6900
8384,840,2.0100,0.3300,0.7900
1436,840,2.2600,0.3500,0.8900
2117,840,1.8100,0.4800,0.9400
5841,840,2.7000,0.3500,1.0800
5183,837,1.8700,0.2700,0.7400
5711,837,3.2900,0.5800,1.3300
7311,837,3.2000,0.5900,1.3200
1838,831,2.3600,0.2400,0.6200
3714,831,2.0400,0.3400,0.8900
4644,831,3.0700,0.0100,0.8200
4748,828,1.5200,0.2900,0.6600
3438,825,1.6900,0.3400,0.7100
4745,825,3.2800,0.4600,1.0600
1237,819,1.5000,0.1400,0.7000
3251,819,3.2400,0.5400,1.4200
6111,819,3.2000,0.5100,1.3600
4781,816,3.4300,0.4100,1.0300
2424,813,2.2300,0.3600,0.8200
8141,813,3.1100,0.4300,1.1200
4725,810,2.7500,0.4200,1.2200
8544,807,2.9500,0.3700,0.7700
8744,807,2.6600,0.3000,0.7700
5171,807,2.6800,0.5100,1.1700
1481,804,2.9300,0.3500,1.0300
3127,801,1.8300,0.3000,0.8800
4442,801,2.4600,0.0100,0.7600
2472,795,3.2300,0.0700,0.7800
8644,792,3.1100,0.3400,0.8500
5241,792,3.4600,0.3000,1.0400
7412,792,3.1800,0.0100,1.0700
7163,789,2.0300,0.3200,0.8200
2724,783,2.0600,0.3000,0.8400
7115,783,3.5700,0.6000,1.3000
1634,780,2.1100,0.3700,0.8400
6343,777,1.8300,0.3500,0.7800
7641,777,3.3700,0.4500,0.9800
1152,774,2.6700,0.0300,1.0900
1518,771,1.6400,0.4200,0.9000
2316,771,1.7500,0.4300,0.9900
7414,771,2.2600,0.2800,0.8600
7811,771,3.3800,0.5200,1.2800
1246,768,2.3700,0.2900,0.8800
4127,768,2.0500,0.3300,0.8700
4331,768,3.1000,0.4300,1.0400
5141,768,2.9000,0.4300,1.1600
1126,762,3.6000,0.3500,1.1800
1751,762,2.6900,0.5200,1.2900
7843,762,3.0500,0.2300,0.7000
5181,759,3.3300,0.6100,1.2100
3851,756,3.4600,0.4600,1.2500
4423,756,1.8200,0.3100,0.8100
4583,756,2.7400,0.2800,0.7700
5831,753,2.7300,0.4000,1.0400
2512,750,3.0500,0.0100,1.1700
4348,750,1.3100,0.2000,0.6200
5431,750,2.9400,0.3700,1.0100
1264,747,2.1400,0.3200,0.8900
1458,747,1.5600,0.3200,0.8400
3148,747,1.7500,0.0800,0.6800
7647,747,1.7100,0.3000,0.7200
1182,744,2.7800,0.0100,0.9500
4457,744,2.2400,0.3000,0.8800
4818,744,2.0400,0.2900,0.8200
6323,744,1.7000,0.3000,0.7700
3248,741,2.1100,0.0800,0.6700
4463,741,2.4000,0.2800,0.8700
1188,738,1.6200,0.3800,0.7100
2483,738,1.8700,0.3500,0.7200
7131,738,2.6700,0.4700,1.2200
1173,735,2.6800,0.1000,0.8300
2437,735,1.6300,0.2300,0.6400
4641,735,2.7100,0.3800,1.0200
7514,735,1.9200,0.4800,0.8900
4415,732,2.8200,0.4100,1.1600
7185,732,3.4900,0.4700,1.1300
1161,726,3.4600,0.4400,1.3900
3232,726,2.0200,0.3300,0.8700
4824,726,3.3200,0.3300,0.7800
6484,726,2.3200,0.2000,0.8000
8631,723,2.8800,0.4100,1.0800
8844,723,2.3600,0.3500,0.8200
1235,720,3.0200,0.4800,1.0400
4151,720,3.2400,0.3100,1.4400
3212,717,2.5300,0.0100,1.0400
3448,717,1.6100,0.3000,0.6500
1242,711,4.2800,0.0200,0.8800
8417,708,2.2900,0.3300,0.8700
1716,708,2.1700,0.3800,1.0500
4517,708,2.0000,0.4600,0.9800
6434,708,1.7300,0.2600,0.8500
8171,708,3.5600,0.5400,1.1900
3245,705,3.3500,0.5000,1.0600
3271,705,3.3600,0.4500,1.2600
4327,705,1.5600,0.2000,0.7600
1611,702,3.6500,0.3500,1.3900
3474,702,2.5100,0.3900,0.8600
4416,702,3.1100,0.4700,0.9500
8164,702,1.7600,0.1700,0.8200
4367,699,2.0900,0.3300,0.7600
4771,699,2.6500,0.4800,1.0600
8147,699,1.6000,0.3400,0.7300
3641,696,3.4700,0.3800,0.9700
7451,696,3.0200,0.5600,1.3900
1632,693,2.1600,0.2700,0.8200
4477,693,1.4000,0.1800,0.6500
6384,693,2.3200,0.3700,0.7300
3186,690,1.9600,0.3000,0.9400
1423,687,1.9400,0.3600,0.9300
4767,687,1.9900,0.2800,0.8000
7418,687,1.7700,0.3700,0.8400
1138,684,1.7300,0.3200,0.7300
3172,684,2.2500,0.0200,0.9500
6724,684,2.0500,0.2700,0.8000
7234,684,2.4500,0.3300,0.8000
7432,681,1.9700,0.0100,0.7700
7448,681,1.5300,0.2500,0.6700
8437,678,1.5700,0.2800,0.6600
1276,678,1.9700,0.4200,0.9600
2347,678,1.4700,0.2100,0.7500
2481,678,3.5000,0.2800,1.0000
2712,678,2.7500,0.1500,1.0700
6474,678,2.3800,0.3200,0.8500
1254,672,2.1300,0.1300,0.9200
7474,672,1.8800,0.4000,0.8400
2844,669,1.8700,0.3200,0.7900
5174,669,1.6600,0.0200,0.8000
1416,660,2.1300,0.5700,1.0700
1177,657,2.0300,0.3100,0.7600
1816,657,1.8600,0.3600,1.0800
3511,657,3.3500,0.7400,1.3800
7251,657,3.0100,0.4700,1.4800
2383,654,1.6000,0.2000,0.6900
7151,654,3.3500,0.4200,1.3700
8183,654,1.8000,0.3400,0.8000
1263,651,1.9300,0.4300,0.8700
1813,651,1.8500,0.3100,0.8900
3814,651,1.7500,0.2800,0.8500
5121,651,3.5400,0.2300,1.2700
7145,651,2.9500,0.5000,1.1600
7671,651,3.2500,0.4800,1.1300
6445,648,4.1700,0.2300,1.2500
6714,648,2.0600,0.4500,0.9300
2263,642,2.1900,0.5500,1.5100
5147,642,1.4200,0.3800,0.7600
1272,639,2.0000,0.0600,0.9200
5744,639,2.2500,0.2800,0.7400
6744,639,2.4800,0.1600,0.7900
8181,639,3.3800,0.3900,1.1500
3743,636,3.3200,0.3300,0.7800
5847,636,1.9800,0.2700,0.6500
6124,636,1.7300,0.4700,0.8500
1146,633,1.6800,0.4100,0.9500
1452,633,2.4300,0.4100,1.0500
1823,633,1.7500,0.4200,0.8700
4571,630,3.6100,0.2700,1.2700
7711,630,2.9800,0.4900,1.4100
2743,627,1.7000,0.2400,0.7300
3834,627,3.5400,0.3000,0.7700
1638,624,1.5800,0.3100,0.7700
2476,621,1.9900,0.3200,0.9200
3643,618,2.1000,0.2700,0.7600
7127,618,1.9900,0.4400,0.8800
8121,618,3.3100,0.6200,1.3600
1257,615,2.1700,0.3500,0.9500
3238,615,1.2800,0.3700,0.6700
4543,615,1.6300,0.2700,0.7900
8317,612,1.8700,0.4200,0.9100
8323,612,1.7000,0.2700,0.8000
1713,612,1.7700,0.3500,0.8900
2121,612,2.9300,0.5200,1.2500
6432,612,1.7700,0.0400,0.8300
7438,609,2.4000,0.2200,0.6800
4758,606,1.7300,0.3400,0.8200
7484,606,1.9300,0.2100,0.8900
2244,603,2.6600,0.3800,0.8100
4864,603,2.4200,0.4100,0.9000
1142,600,3.2600,0.0100,0.8900
1233,600,2.4100,0.3700,0.7700
8424,597,1.7800,0.3600,0.8300
8481,597,2.1700,0.3800,1.0100
1475,597,2.5200,0.3700,1.0100
1721,597,2.9200,0.5800,1.2300
2363,597,1.7200,0.4000,0.7700
