date[2005-12-29] buy[343500] price[3.35] cash[77.0384] value[1150802.0384]
date[2005-12-30] sell[343500] price[3.28] cash[1125292.3544] benerfit[-25854.9015]
date[2006-01-04] buy[338800] price[3.32] cash[138.9096] value[1124954.9096]
date[2006-01-06] sell[338800] price[3.39] cash[1147177.8180] benerfit[21885.4636]
date[2006-01-10] buy[330400] price[3.47] cash[345.8716] value[1146833.8716]
date[2006-01-11] sell[330400] price[3.42] cash[1128844.9132] benerfit[-18332.9048]
date[2006-01-18] buy[321500] price[3.51] cash[41.3737] value[1128506.3737]
date[2006-01-19] sell[321500] price[3.53] cash[1133461.0102] benerfit[4616.0970]
date[2006-01-20] buy[314700] price[3.60] cash[201.1342] value[1133121.1342]
date[2006-01-23] sell[314700] price[3.74] cash[1175649.0628] benerfit[42188.0526]
date[2006-02-07] buy[332900] price[3.53] cash[159.5217] value[1175296.5217]
date[2006-02-08] sell[332900] price[3.49] cash[1160470.1544] benerfit[-15178.9084]
date[2006-02-09] buy[328600] price[3.53] cash[164.1670] value[1160122.1670]
date[2006-02-10] sell[328600] price[3.49] cash[1145487.3088] benerfit[-14982.8456]
date[2006-02-14] buy[348000] price[3.29] cash[223.8328] value[1145143.8328]
date[2006-02-16] sell[348000] price[3.28] cash[1140179.9608] benerfit[-5307.3480]
date[2006-02-17] buy[344300] price[3.31] cash[205.0709] value[1139838.0709]
date[2006-02-21] sell[344300] price[3.39] cash[1165864.7408] benerfit[25684.7800]
date[2006-02-22] buy[340700] price[3.42] cash[321.1826] value[1165515.1826]
date[2006-02-24] sell[340700] price[3.55] cash[1208233.8521] benerfit[42369.1113]
date[2006-03-08] buy[371600] price[3.25] cash[171.5421] value[1207871.5421]
date[2006-03-10] sell[371600] price[3.24] cash[1202590.3629] benerfit[-5643.4892]
date[2006-03-13] buy[369900] price[3.25] cash[54.7104] value[1202229.7104]
date[2006-03-14] sell[369900] price[3.24] cash[1196972.6916] benerfit[-5617.6713]
date[2006-03-15] buy[361500] price[3.31] cash[48.7221] value[1196613.7221]
date[2006-03-16] sell[361500] price[3.28] cash[1184227.2861] benerfit[-12745.4055]
date[2006-03-20] buy[364200] price[3.25] cash[222.1911] value[1183872.1911]
date[2006-03-21] sell[364200] price[3.27] cash[1189607.9769] benerfit[5380.6908]
date[2006-03-23] buy[358200] price[3.32] cash[27.2097] value[1189251.2097]
date[2006-03-24] sell[358200] price[3.27] cash[1169818.5015] benerfit[-19789.4754]
date[2006-04-03] buy[376000] price[3.11] cash[107.6935] value[1169467.6935]
date[2006-04-06] sell[376000] price[3.12] cash[1171702.6375] benerfit[1884.1360]
date[2006-04-12] buy[352800] price[3.32] cash[55.2487] value[1171351.2487]
date[2006-04-13] sell[352800] price[3.41] cash[1201539.2863] benerfit[29836.6488]
date[2006-04-27] buy[449800] price[2.67] cash[212.9965] value[1201178.9965]
date[2006-05-11] sell[449800] price[2.88] cash[1293952.9453] benerfit[92413.6590]
date[2006-05-15] buy[435500] price[2.97] cash[129.9148] value[1293564.9148]
date[2006-05-16] sell[435500] price[2.95] cash[1283184.7723] benerfit[-10768.1730]
date[2006-05-19] buy[424700] price[3.02] cash[205.9941] value[1282799.9941]
date[2006-05-23] sell[424700] price[3.03] cash[1285374.1008] benerfit[2189.3285]
date[2006-05-26] buy[418500] price[3.07] cash[193.6623] value[1284988.6623]
date[2006-05-30] sell[418500] price[3.34] cash[1396166.5353] benerfit[110792.4345]
date[2006-06-01] buy[394200] price[3.54] cash[279.8949] value[1395747.8949]
date[2006-06-02] sell[394200] price[3.57] cash[1405744.4127] benerfit[9577.8774]
date[2006-06-13] buy[407300] price[3.45] cash[137.8572] value[1405322.8572]
date[2006-06-15] sell[407300] price[3.44] cash[1399428.4116] benerfit[-6316.0011]
date[2006-06-16] buy[400800] price[3.49] cash[216.7740] value[1399008.7740]
date[2006-06-21] sell[400800] price[3.35] cash[1341151.2900] benerfit[-58277.1216]
date[2006-06-23] buy[396600] price[3.38] cash[241.1376] value[1340749.1376]
date[2006-06-27] sell[396600] price[3.48] cash[1378614.9192] benerfit[37463.6292]
date[2006-06-28] buy[393700] price[3.50] cash[251.5342] value[1378201.5342]
date[2006-06-29] sell[393700] price[3.56] cash[1400001.4906] benerfit[21386.5714]
date[2006-07-06] buy[380300] price[3.68] cash[77.6394] value[1399581.6394]
date[2006-07-07] sell[380300] price[3.65] cash[1386368.1159] benerfit[-13633.3747]
date[2006-07-10] buy[361800] price[3.83] cash[258.4077] value[1385952.4077]
date[2006-07-11] sell[361800] price[3.84] cash[1387764.3021] benerfit[1396.1862]
date[2006-07-17] buy[379000] price[3.66] cash[208.1601] value[1387348.1601]
date[2006-07-20] sell[379000] price[3.62] cash[1370404.5861] benerfit[-17359.7160]
date[2006-07-24] buy[389200] price[3.52] cash[9.5909] value[1369993.5909]
date[2006-07-26] sell[389200] price[3.56] cash[1383760.3733] benerfit[13355.7872]
date[2006-08-02] buy[411700] price[3.36] cash[33.3797] value[1383345.3797]
date[2006-08-03] sell[411700] price[3.36] cash[1381547.0741] benerfit[-2213.2992]
date[2006-08-08] buy[426200] price[3.24] cash[244.8077] value[1381132.8077]
date[2006-08-09] sell[426200] price[3.23] cash[1375081.1939] benerfit[-6465.8802]
date[2006-08-10] buy[419100] price[3.28] cash[20.7995] value[1374668.7995]
date[2006-08-11] sell[419100] price[3.28] cash[1372881.7571] benerfit[-2199.4368]
date[2006-08-15] buy[424900] price[3.23] cash[43.0290] value[1372470.0290]
date[2006-08-18] sell[424900] price[3.23] cash[1370685.8739] benerfit[-2195.8832]
date[2006-08-21] buy[419000] price[3.27] cash[144.8349] value[1370274.8349]
date[2006-08-22] sell[419000] price[3.30] cash[1381047.3249] benerfit[10361.4510]
date[2006-08-24] buy[412100] price[3.35] cash[98.1644] value[1380633.1644]
date[2006-08-25] sell[412100] price[3.33] cash[1370607.1835] benerfit[-10440.1414]
date[2006-09-04] buy[406500] price[3.37] cash[291.2120] value[1370196.2120]
date[2006-09-05] sell[406500] price[3.36] cash[1364355.6200] benerfit[-6251.5635]
date[2006-09-06] buy[389600] price[3.50] cash[346.5400] value[1363946.5400]
date[2006-09-07] sell[389600] price[3.51] cash[1366064.7952] benerfit[1709.1752]
date[2006-09-13] buy[389000] price[3.51] cash[265.1782] value[1365655.1782]
date[2006-09-18] sell[389000] price[3.71] cash[1441579.0312] benerfit[75514.2360]
date[2006-09-20] buy[388400] price[3.71] cash[182.7420] value[1441146.7420]
date[2006-09-22] sell[388400] price[3.89] cash[1509094.6032] benerfit[67515.5720]
date[2006-09-25] buy[369700] price[4.08] cash[266.0904] value[1508642.0904]
date[2006-09-26] sell[369700] price[4.21] cash[1554679.7223] benerfit[45585.1191]
date[2006-09-29] buy[351600] price[4.42] cash[141.5007] value[1554213.5007]
date[2006-10-09] sell[351600] price[4.64] cash[1629444.6495] benerfit[74764.9272]
date[2006-10-13] buy[309000] price[5.27] cash[526.1205] value[1628956.1205]
date[2006-10-17] sell[309000] price[5.26] cash[1623753.1785] benerfit[-5691.4710]
date[2006-10-19] buy[302200] price[5.37] cash[452.3343] value[1623266.3343]
date[2006-10-20] sell[302200] price[5.64] cash[1702644.6039] benerfit[78891.4254]
date[2006-11-15] buy[326000] price[5.22] cash[414.0879] value[1702134.0879]
date[2006-11-17] sell[326000] price[5.40] cash[1758525.5679] benerfit[55880.9640]
date[2006-11-22] buy[336100] price[5.23] cash[195.2270] value[1757998.2270]
date[2006-11-24] sell[336100] price[5.15] cash[1728860.0375] benerfit[-29665.5304]
date[2006-11-30] buy[335600] price[5.15] cash[1.5355] value[1728341.5355]
date[2006-12-06] sell[335600] price[5.27] cash[1766314.3399] benerfit[37454.3024]
date[2006-12-07] buy[329400] price[5.36] cash[200.6647] value[1765784.6647]
date[2006-12-08] sell[329400] price[5.48] cash[1802966.0191] benerfit[36651.6792]
date[2007-01-29] buy[434300] price[4.15] cash[80.3156] value[1802425.3156]
date[2007-01-31] sell[434300] price[4.31] cash[1869479.9327] benerfit[66513.9136]
date[2007-02-02] buy[462600] price[4.04] cash[15.2615] value[1868919.2615]
date[2007-02-07] sell[462600] price[4.02] cash[1857249.7139] benerfit[-12230.2188]
date[2007-02-09] buy[435800] price[4.26] cash[184.7615] value[1856692.7615]
date[2007-02-12] sell[435800] price[4.31] cash[1876040.9741] benerfit[18791.2602]
date[2007-02-13] buy[429100] price[4.37] cash[311.4240] value[1875478.4240]
date[2007-02-14] sell[429100] price[4.47] cash[1915894.9239] benerfit[39853.9498]
date[2007-02-15] buy[408300] price[4.69] cash[393.4458] value[1915320.4458]
date[2007-02-16] sell[408300] price[4.79] cash[1953607.9617] benerfit[37713.0378]
date[2007-02-28] buy[398500] price[4.90] cash[372.1667] value[1953022.1667]
date[2007-03-02] sell[398500] price[5.05] cash[2010181.0142] benerfit[56573.0525]
date[2007-03-08] buy[390200] price[5.15] cash[48.1552] value[2009578.1552]
date[2007-03-09] sell[390200] price[5.18] cash[2018656.5484] benerfit[8475.5342]
date[2007-03-12] buy[381400] price[5.29] cash[445.2666] value[2018051.2666]
date[2007-03-13] sell[381400] price[5.34] cash[2034473.5878] benerfit[15817.0394]
date[2007-03-16] buy[368400] price[5.52] cash[295.5174] value[2033863.5174]
date[2007-03-19] sell[368400] price[5.80] cash[2134237.7814] benerfit[99764.1936]
date[2007-03-22] buy[347400] price[6.14] cash[561.8706] value[2133597.8706]
date[2007-03-23] sell[347400] price[6.07] cash[2106538.5372] benerfit[-27699.2442]
date[2007-04-02] buy[344600] price[6.11] cash[400.8854] value[2105906.8854]
date[2007-04-04] sell[344600] price[6.74] cash[2319985.5002] benerfit[213446.9630]
date[2007-04-16] buy[305900] price[7.58] cash[567.8836] value[2319289.8836]
date[2007-04-17] sell[305900] price[7.83] cash[2392651.1275] benerfit[72665.6273]
date[2007-04-23] buy[312600] price[7.65] cash[543.7105] value[2391933.7105]
date[2007-04-24] sell[312600] price[7.50] cash[2341995.8605] benerfit[-50655.2670]
date[2007-04-27] buy[304400] price[7.69] cash[457.6097] value[2341293.6097]
date[2007-05-09] sell[304400] price[7.88] cash[2396011.3361] benerfit[54015.4756]
date[2007-05-10] buy[293100] price[8.17] cash[665.9480] value[2395292.9480]
date[2007-05-11] sell[293100] price[8.50] cash[2488777.1930] benerfit[92765.8569]
date[2007-05-18] buy[272800] price[9.12] cash[94.8122] value[2488030.8122]
date[2007-05-22] sell[272800] price[10.06] cash[2740895.1338] benerfit[252117.9408]
date[2007-06-04] buy[338600] price[8.09] cash[799.3516] value[2740073.3516]
date[2007-06-08] sell[338600] price[7.92] cash[2679025.1260] benerfit[-61870.0078]
date[2007-06-13] buy[344600] price[7.77] cash[679.8634] value[2678221.8634]
date[2007-06-15] sell[344600] price[8.36] cash[2877790.7506] benerfit[198765.6246]
date[2007-06-28] buy[369300] price[7.79] cash[80.6965] value[2876927.6965]
date[2007-07-03] sell[369300] price[8.40] cash[3098167.9405] benerfit[220377.1899]
date[2007-07-05] buy[369500] price[8.38] cash[829.0175] value[3097239.0175]
date[2007-07-10] sell[369500] price[8.36] cash[3085833.2915] benerfit[-12334.6490]
date[2007-07-16] buy[383200] price[8.05] cash[147.8635] value[3084907.8635]
date[2007-07-19] sell[383200] price[8.54] cash[3268421.5771] benerfit[182588.2856]
date[2007-07-23] buy[370400] price[8.82] cash[513.4987] value[3267441.4987]
date[2007-07-24] sell[370400] price[8.73] cash[3229901.8291] benerfit[-38519.7480]
date[2007-07-26] buy[361500] price[8.93] cash[738.3706] value[3228933.3706]
date[2007-07-30] sell[361500] price[9.39] cash[3390810.5401] benerfit[160908.7110]
date[2007-07-31] buy[348700] price[9.72] cash[429.7309] value[3389793.7309]
date[2007-08-01] sell[348700] price[9.74] cash[3392352.4915] benerfit[1541.9514]
date[2007-08-02] buy[336100] price[10.09] cash[86.1168] value[3391335.1168]
date[2007-08-03] sell[336100] price[10.27] cash[3447345.8457] benerfit[54993.3542]
date[2007-08-08] buy[346300] price[9.95] cash[627.1402] value[3446312.1402]
date[2007-08-09] sell[346300] price[9.86] cash[3410706.2668] benerfit[-36639.5789]
date[2007-08-14] buy[345100] price[9.88] cash[95.3904] value[3409683.3904]
date[2007-08-16] sell[345100] price[10.02] cash[3453502.1178] benerfit[42795.8510]
date[2007-08-17] buy[333800] price[10.34] cash[974.6702] value[3452466.6702]
date[2007-08-24] sell[333800] price[10.86] cash[3621330.0818] benerfit[167827.9640]
date[2007-09-10] buy[305500] price[11.85] cash[69.0293] value[3620244.0293]
date[2007-09-11] sell[305500] price[11.95] cash[3646048.0868] benerfit[24718.0050]
date[2007-09-17] buy[290400] price[12.55] cash[434.7308] value[3644954.7308]
date[2007-09-19] sell[290400] price[13.41] cash[3889636.1876] benerfit[243588.1008]
date[2007-09-27] buy[278300] price[13.97] cash[618.8323] value[3888469.8323]
date[2007-09-28] sell[278300] price[14.67] cash[4077972.3730] benerfit[188336.1854]
date[2007-10-15] buy[284400] price[14.33] cash[1297.7374] value[4076749.7374]
date[2007-10-16] sell[284400] price[14.35] cash[4077132.2554] benerfit[-840.1176]
date[2007-10-18] buy[290500] price[14.03] cash[194.5409] value[4075909.5409]
date[2007-10-19] sell[290500] price[13.78] cash[3998080.5239] benerfit[-79051.7315]
date[2007-10-23] buy[303700] price[13.16] cash[189.5163] value[3996881.5163]
date[2007-10-24] sell[303700] price[12.91] cash[3915859.5192] benerfit[-82221.0047]
date[2007-10-25] buy[315900] price[12.39] cash[684.3189] value[3914685.3189]
date[2007-10-31] sell[315900] price[13.36] cash[4215621.7677] benerfit[299762.2485]
date[2007-11-13] buy[357100] price[11.80] cash[577.6337] value[4214357.6337]
date[2007-11-15] sell[357100] price[11.90] cash[4244543.2967] benerfit[28921.5290]
date[2007-11-19] buy[348300] price[12.18] cash[976.6085] value[4243270.6085]
date[2007-11-20] sell[348300] price[12.10] cash[4209927.8495] benerfit[-34615.4472]
date[2007-11-21] buy[350400] price[12.01] cash[361.3583] value[4208665.3583]
date[2007-11-23] sell[350400] price[11.95] cash[4182197.8943] benerfit[-27729.9552]
date[2007-11-26] buy[341300] price[12.25] cash[18.6168] value[4180943.6168]
date[2007-11-27] sell[341300] price[11.96] cash[4076660.0844] benerfit[-105537.8099]
date[2007-11-29] buy[339300] price[12.01] cash[444.5865] value[4075437.5865]
date[2007-11-30] sell[339300] price[11.97] cash[4056585.7392] benerfit[-20074.3452]
date[2007-12-04] buy[324400] price[12.50] cash[369.2392] value[4055369.2392]
date[2007-12-05] sell[324400] price[12.54] cash[4063056.8704] benerfit[6471.1312]
date[2007-12-07] buy[308400] price[13.17] cash[210.3820] value[4061838.3820]
date[2007-12-10] sell[308400] price[13.41] cash[4130478.0448] benerfit[67421.1744]
date[2007-12-19] buy[325100] price[12.70] cash[469.4138] value[4129239.4138]
date[2007-12-21] sell[325100] price[12.98] cash[4214781.6764] benerfit[84303.6316]
date[2007-12-24] buy[313700] price[13.43] cash[526.7791] value[4213517.7791]
date[2007-12-25] sell[313700] price[13.51] cash[4233104.2660] benerfit[18322.5896]
date[2008-01-02] buy[282600] price[14.97] cash[1313.1094] value[4231835.1094]
date[2008-01-03] sell[282600] price[15.72] cash[4438009.8958] benerfit[204905.6298]
date[2008-01-09] buy[276400] price[16.05] cash[459.0298] value[4436679.0298]
date[2008-01-11] sell[276400] price[16.91] cash[4668306.9286] benerfit[230297.0328]
date[2008-01-14] buy[262700] price[17.76] cash[1355.2630] value[4666907.2630]
date[2008-01-15] sell[262700] price[18.10] cash[4750043.9320] benerfit[81737.0034]
date[2008-01-18] buy[262700] price[18.07] cash[1630.8353] value[4748619.8353]
date[2008-01-21] sell[262700] price[17.37] cash[4558797.8066] benerfit[-191246.1254]
date[2008-01-25] buy[284100] price[16.04] cash[466.7174] value[4557430.7174]
date[2008-01-28] sell[284100] price[15.24] cash[4324522.1282] benerfit[-234275.6784]
date[2008-01-29] buy[274100] price[15.77] cash[668.3611] value[4323225.3611]
date[2008-01-30] sell[274100] price[16.10] cash[4407941.4481] benerfit[83419.3199]
date[2008-02-04] buy[283200] price[15.56] cash[27.4705] value[4406619.4705]
date[2008-02-05] sell[283200] price[15.64] cash[4423517.4481] benerfit[15576.0000]
date[2008-02-14] buy[279800] price[15.80] cash[1351.1961] value[4422191.1961]
date[2008-02-15] sell[279800] price[15.85] cash[4430415.9171] benerfit[6898.4690]
date[2008-02-18] buy[266100] price[16.64] cash[1183.5459] value[4429087.5459]
date[2008-02-19] sell[266100] price[17.47] cash[4643907.1488] benerfit[213491.2317]
date[2008-02-27] buy[265700] price[17.47] cash[735.6151] value[4642514.6151]
date[2008-03-03] sell[265700] price[18.50] cash[4909795.5301] benerfit[265888.3813]
date[2008-03-04] buy[252600] price[19.43] cash[305.1247] value[4908323.1247]
date[2008-03-07] sell[252600] price[18.60] cash[4692557.2567] benerfit[-217238.2734]
date[2008-03-11] buy[255000] price[18.39] cash[1700.4217] value[4691150.4217]
date[2008-03-13] sell[255000] price[18.53] cash[4720707.7267] benerfit[28150.4700]
date[2008-03-21] buy[255300] price[18.48] cash[1348.3435] value[4719292.3435]
date[2008-03-24] sell[255300] price[17.99] cash[4588224.6424] benerfit[-132483.0843]
date[2008-03-25] buy[252300] price[18.18] cash[34.5982] value[4586848.5982]
date[2008-03-26] sell[252300] price[17.97] cash[4527971.6179] benerfit[-60253.0245]
date[2008-04-02] buy[323300] price[14.00] cash[413.7579] value[4526613.7579]
date[2008-04-03] sell[323300] price[14.49] cash[4678940.7558] benerfit[150969.1379]
date[2008-04-07] buy[297300] price[15.73] cash[1008.7971] value[4677537.7971]
date[2008-04-08] sell[297300] price[15.86] cash[4710057.0657] benerfit[31116.3099]
date[2008-04-10] buy[284300] price[16.56] cash[636.6633] value[4708644.6633]
date[2008-04-14] sell[284300] price[16.51] cash[4688327.7324] benerfit[-21729.3333]
date[2008-04-21] buy[279100] price[16.79] cash[832.9057] value[4686921.9057]
date[2008-04-22] sell[279100] price[16.77] cash[4675255.2466] benerfit[-13072.4858]
date[2008-04-23] buy[267500] price[17.47] cash[628.2791] value[4673853.2791]
date[2008-04-24] sell[267500] price[18.81] cash[5025762.1016] benerfit[350506.8550]
date[2008-04-29] buy[273300] price[18.38] cash[1001.1254] value[5024255.1254]
date[2008-05-05] sell[273300] price[18.35] cash[5009536.5539] benerfit[-16225.5477]
date[2008-05-08] buy[275100] price[18.20] cash[1214.5079] value[5008034.5079]
date[2008-05-09] sell[275100] price[18.02] cash[4952072.0153] benerfit[-57464.5386]
date[2008-05-12] buy[270800] price[18.28] cash[362.9481] value[4950586.9481]
date[2008-05-14] sell[270800] price[19.26] cash[5209190.6577] benerfit[257118.6424]
date[2008-05-22] buy[290100] price[17.95] cash[333.4692] value[5207628.4692]
date[2008-05-23] sell[290100] price[17.60] cash[5099455.9812] benerfit[-109734.6765]
date[2008-05-27] buy[288100] price[17.69] cash[1438.0345] value[5097927.0345]
date[2008-05-29] sell[288100] price[17.99] cash[5177619.2398] benerfit[78163.2586]
date[2008-06-02] buy[290300] price[17.83] cash[17.4251] value[5176066.4251]
date[2008-06-03] sell[290300] price[17.75] cash[5146143.7526] benerfit[-31475.4872]
date[2008-06-10] buy[294100] price[17.49] cash[791.6099] value[5144600.6099]
date[2008-06-11] sell[294100] price[16.65] cash[4891190.8154] benerfit[-254952.9372]
date[2008-06-16] buy[332100] price[14.72] cash[1212.2618] value[4889724.2618]
date[2008-06-17] sell[332100] price[13.79] cash[4574917.7051] benerfit[-316273.1103]
date[2008-06-18] buy[304000] price[15.04] cash[1386.0571] value[4573546.0571]
date[2008-06-19] sell[304000] price[13.54] cash[4112195.0491] benerfit[-462722.6560]
date[2008-06-20] buy[291900] price[14.08] cash[1010.0635] value[4110962.0635]
date[2008-06-23] sell[291900] price[13.71] cash[3997756.5298] benerfit[-114438.5193]
date[2008-06-24] buy[277100] price[14.42] cash[775.7952] value[3996557.7952]
date[2008-06-26] sell[277100] price[15.09] cash[4176778.9245] benerfit[179022.3947]
date[2008-07-02] buy[290900] price[14.35] cash[1111.6000] value[4175526.6000]
date[2008-07-04] sell[290900] price[14.80] cash[4300834.6840] benerfit[124055.7595]
date[2008-07-07] buy[280800] price[15.31] cash[496.9696] value[4299544.9696]
date[2008-07-08] sell[280800] price[15.11] cash[4237869.2152] benerfit[-62965.4688]
date[2008-07-09] buy[273300] price[15.50] cash[448.3702] value[4236598.3702]
date[2008-07-10] sell[273300] price[15.62] cash[4263844.7404] benerfit[25975.5252]
date[2008-07-18] buy[280400] price[15.20] cash[486.1164] value[4262566.1164]
date[2008-07-22] sell[280400] price[15.32] cash[4290629.6700] benerfit[26784.9296]
date[2008-07-24] buy[293900] price[14.59] cash[1342.2697] value[4289343.2697]
date[2008-07-28] sell[293900] price[14.59] cash[4283768.8684] benerfit[-6860.8016]
date[2008-07-29] buy[292500] price[14.64] cash[284.2084] value[4282484.2084]
date[2008-07-30] sell[292500] price[14.65] cash[4279838.5459] benerfit[-3930.3225]
date[2008-07-31] buy[290400] price[14.73] cash[963.2683] value[4278555.2683]
date[2008-08-04] sell[290400] price[13.97] cash[4052577.3139] benerfit[-227261.2320]
date[2008-08-07] buy[306900] price[13.20] cash[281.9899] value[4051361.9899]
date[2008-08-08] sell[306900] price[12.52] cash[3837674.8855] benerfit[-214902.4284]
date[2008-08-11] buy[340400] price[11.27] cash[215.9931] value[3836523.9931]
date[2008-08-13] sell[340400] price[11.25] cash[3824737.6431] benerfit[-12937.2424]
date[2008-08-19] buy[371200] price[10.30] cash[230.6351] value[3823590.6351]
date[2008-08-21] sell[371200] price[11.37] cash[4215287.9279] benerfit[390550.2848]
date[2008-08-29] buy[448700] price[9.39] cash[730.9400] value[4214023.9400]
date[2008-09-01] sell[448700] price[9.13] cash[4092036.3197] benerfit[-123251.6082]
date[2008-09-02] buy[445600] price[9.18] cash[201.1373] value[4090809.1373]
date[2008-09-05] sell[445600] price[9.07] cash[4036539.0677] benerfit[-55497.2520]
date[2008-09-10] buy[466500] price[8.65] cash[103.5002] value[4035328.5002]
date[2008-09-11] sell[466500] price[8.57] cash[3992811.2237] benerfit[-43727.8440]
date[2008-09-17] buy[470700] price[8.48] cash[77.7629] value[3991613.7629]
date[2008-09-22] sell[470700] price[9.42] cash[4428307.5707] benerfit[435496.3470]
date[2008-10-13] buy[640600] price[6.91] cash[433.6069] value[4426979.6069]
date[2008-10-14] sell[640600] price[6.78] cash[4338055.3585] benerfit[-90252.2122]
date[2008-10-15] buy[603100] price[7.19] cash[465.4718] value[4336754.4718]
date[2008-10-16] sell[603100] price[6.51] cash[3921542.4365] benerfit[-416512.9220]
date[2008-10-17] buy[573100] price[6.84] cash[362.4353] value[3920366.4353]
date[2008-10-21] sell[573100] price[7.14] cash[4086976.9211] benerfit[165434.4846]
date[2008-10-23] buy[586100] price[6.97] cash[634.3860] value[4085751.3860]
date[2008-10-24] sell[586100] price[6.93] cash[4057027.2111] benerfit[-29949.7100]
date[2008-10-28] buy[587700] price[6.90] cash[680.6721] value[4055810.6721]
date[2008-10-29] sell[587700] price[6.87] cash[4032930.9234] benerfit[-24096.2877]
date[2008-10-30] buy[575900] price[7.00] cash[421.5334] value[4031721.5334]
date[2008-10-31] sell[575900] price[6.64] cash[3819426.3646] benerfit[-213504.5588]
date[2008-11-05] buy[649300] price[5.88] cash[396.9994] value[3818280.9994]
date[2008-11-06] sell[649300] price[5.66] cash[3670657.4500] benerfit[-148768.9146]
date[2008-11-07] buy[626200] price[5.86] cash[24.5904] value[3669556.5904]
date[2008-11-11] sell[626200] price[6.29] cash[3933702.1530] benerfit[263044.7030]
date[2008-11-13] buy[561700] price[7.00] cash[622.5830] value[3932522.5830]
date[2008-11-14] sell[561700] price[7.47] cash[4191066.9143] benerfit[257364.7613]
date[2008-11-19] buy[502300] price[8.34] cash[628.1597] value[4189810.1597]
date[2008-11-20] sell[502300] price[8.57] cash[4299743.0354] benerfit[108676.1211]
date[2008-11-28] buy[511100] price[8.41] cash[102.5301] value[4298453.5301]
date[2008-12-02] sell[511100] price[9.12] cash[4655274.9285] benerfit[355531.8931]
date[2008-12-08] buy[492400] price[9.45] cash[698.9745] value[4653878.9745]
date[2008-12-09] sell[492400] price[9.22] cash[4534725.0681] benerfit[-120549.8604]
date[2008-12-15] buy[541600] price[8.37] cash[173.1105] value[4533365.1105]
date[2008-12-19] sell[541600] price[9.00] cash[4868236.3905] benerfit[333511.3224]
date[2008-12-22] buy[532400] price[9.14] cash[640.5497] value[4866776.5497]
date[2008-12-23] sell[532400] price[8.41] cash[4472303.8205] benerfit[-395932.5700]
date[2008-12-26] buy[553300] price[8.08] cash[298.6213] value[4470962.6213]
date[2008-12-30] sell[553300] price[8.45] cash[4669605.6208] benerfit[197301.8003]
date[2009-01-05] buy[520400] price[8.97] cash[217.2244] value[4668205.2244]
date[2009-01-06] sell[520400] price[9.29] cash[4828448.3536] benerfit[158842.7328]
date[2009-01-14] buy[429800] price[11.23] cash[346.3574] value[4827000.3574]
date[2009-01-15] sell[429800] price[11.11] cash[4769216.7560] benerfit[-59231.5976]
date[2009-01-20] buy[392000] price[12.16] cash[1066.7400] value[4767786.7400]
date[2009-01-21] sell[392000] price[12.41] cash[4859462.6040] benerfit[90245.8480]
date[2009-02-03] buy[384900] price[12.62] cash[567.3726] value[4858005.3726]
date[2009-02-04] sell[384900] price[12.80] cash[4920882.6366] benerfit[61420.0326]
date[2009-02-05] buy[373800] price[13.16] cash[198.8742] value[4919406.8742]
date[2009-02-06] sell[373800] price[13.17] cash[4916745.0444] benerfit[-4137.5922]
date[2009-02-13] buy[367600] price[13.37] cash[458.6008] value[4915270.6008]
date[2009-02-17] sell[367600] price[13.64] cash[5008004.3176] benerfit[91259.2732]
date[2009-02-19] buy[343100] price[14.59] cash[673.5689] value[5006502.5689]
date[2009-02-20] sell[343100] price[14.50] cash[4969156.1339] benerfit[-38848.1837]
date[2009-02-23] buy[340200] price[14.60] cash[746.0579] value[4967666.0579]
date[2009-02-24] sell[340200] price[13.48] cash[4580680.3931] benerfit[-388475.7408]
date[2009-03-02] buy[382800] price[11.96] cash[1018.9067] value[4579306.9067]
date[2009-03-03] sell[382800] price[11.74] cash[4489248.6131] benerfit[-91431.7800]
date[2009-03-04] buy[356400] price[12.59] cash[826.4903] value[4487902.4903]
date[2009-03-05] sell[356400] price[12.37] cash[4403763.2219] benerfit[-85485.3912]
date[2009-03-10] buy[362600] price[12.14] cash[478.6327] value[4402442.6327]
date[2009-03-11] sell[362600] price[12.10] cash[4382234.9347] benerfit[-21528.2872]
date[2009-03-17] buy[354700] price[12.35] cash[375.7712] value[4380920.7712]
date[2009-03-19] sell[354700] price[13.00] cash[4605481.3412] benerfit[223246.4065]
date[2009-03-27] buy[339200] price[13.57] cash[1156.4580] value[4604100.4580]
date[2009-03-30] sell[339200] price[13.85] cash[4692969.1620] benerfit[87487.8208]
date[2009-03-31] buy[331700] price[14.14] cash[1324.0906] value[4691562.0906]
date[2009-04-01] sell[331700] price[13.84] cash[4586084.1442] benerfit[-106885.0178]
date[2009-04-07] buy[341100] price[13.44] cash[324.8290] value[4584708.8290]
date[2009-04-08] sell[341100] price[12.76] cash[4347102.6622] benerfit[-238981.4820]
date[2009-04-10] buy[324300] price[13.40] cash[178.9762] value[4345798.9762]
date[2009-04-13] sell[324300] price[13.42] cash[4346627.2384] benerfit[-475.4238]
date[2009-04-15] buy[301700] price[14.40] cash[843.8944] value[4345323.8944]
date[2009-04-16] sell[301700] price[15.17] cash[4571683.0687] benerfit[225055.8303]
date[2009-04-28] buy[345100] price[13.24] cash[1188.3315] value[4570312.3315]
date[2009-05-05] sell[345100] price[14.25] cash[4912470.3540] benerfit[340787.2853]
date[2009-05-06] buy[341500] price[14.38] cash[227.1230] value[4910997.1230]
