date[2005-11-15] sell[241400] price[3.36] cash[810384.6552] benerfit[1116.9578]
date[2005-11-16] buy[230100] price[3.52] cash[189.6696] value[810141.6696]
date[2005-11-17] sell[230100] price[3.54] cash[813684.7494] benerfit[3300.0942]
date[2005-11-18] buy[229700] price[3.54] cash[302.8080] value[813440.8080]
date[2005-11-21] sell[229700] price[3.54] cash[812383.7286] benerfit[-1301.0208]
date[2005-12-07] buy[253700] price[3.20] cash[300.1766] value[812140.1766]
date[2005-12-08] sell[253700] price[3.18] cash[806017.3808] benerfit[-6366.3478]
date[2005-12-09] buy[238300] price[3.38] cash[321.7446] value[805775.7446]
date[2005-12-12] sell[238300] price[3.34] cash[795209.0460] benerfit[-10808.3348]
date[2005-12-14] buy[238000] price[3.34] cash[50.5700] value[794970.5700]
date[2005-12-15] sell[238000] price[3.30] cash[784429.5500] benerfit[-10779.4960]
date[2005-12-16] buy[235400] price[3.33] cash[312.3854] value[784194.3854]
date[2005-12-19] sell[235400] price[3.33] cash[783175.3388] benerfit[-1254.2112]
date[2005-12-23] buy[235800] price[3.32] cash[84.4820] value[782940.4820]
date[2005-12-26] sell[235800] price[3.33] cash[784277.7038] benerfit[1102.3650]
date[2005-12-29] buy[234000] price[3.35] cash[142.5338] value[784042.5338]
date[2005-12-30] sell[234000] price[3.28] cash[766664.7578] benerfit[-17612.9460]
date[2006-01-04] buy[230800] price[3.32] cash[178.8810] value[766434.8810]
date[2006-01-09] sell[230800] price[3.43] cash[790793.7438] benerfit[24128.9860]
date[2006-01-10] buy[227800] price[3.47] cash[90.6040] value[790556.6040]
date[2006-01-11] sell[227800] price[3.42] cash[778153.8052] benerfit[-12639.9386]
date[2006-01-12] buy[220300] price[3.53] cash[261.5075] value[777920.5075]
date[2006-01-13] sell[220300] price[3.52] cash[774709.4147] benerfit[-3444.3905]
date[2006-01-18] buy[220600] price[3.51] cash[171.1229] value[774477.1229]
date[2006-01-19] sell[220600] price[3.53] cash[777876.7895] benerfit[3167.3748]
date[2006-01-20] buy[216000] price[3.60] cash[43.5095] value[777643.5095]
date[2006-01-24] sell[216000] price[3.62] cash[780947.0135] benerfit[3070.2240]
date[2006-02-17] buy[235800] price[3.31] cash[214.8641] value[780712.8641]
date[2006-02-21] sell[235800] price[3.39] cash[798537.6935] benerfit[17590.6800]
date[2006-02-22] buy[233400] price[3.42] cash[70.2251] value[798298.2251]
date[2006-02-23] sell[233400] price[3.45] cash[804253.4261] benerfit[5715.7326]
date[2006-02-24] buy[226400] price[3.55] cash[292.3101] value[804012.3101]
date[2006-02-27] sell[226400] price[3.59] cash[812011.7013] benerfit[7758.2752]
date[2006-03-13] buy[249700] price[3.25] cash[243.2438] value[811768.2438]
date[2006-03-14] sell[249700] price[3.24] cash[808219.5074] benerfit[-3792.1939]
date[2006-03-15] buy[244100] price[3.31] cash[6.1161] value[807977.1161]
date[2006-03-16] sell[244100] price[3.28] cash[799613.2737] benerfit[-8606.2337]
date[2006-03-20] buy[245900] price[3.25] cash[198.5212] value[799373.5212]
date[2006-03-22] sell[245900] price[3.26] cash[800790.3970] benerfit[1177.1233]
date[2006-03-23] buy[241100] price[3.32] cash[98.2614] value[800550.2614]
date[2006-03-24] sell[241100] price[3.27] cash[787470.3453] benerfit[-13320.0517]
date[2006-03-28] buy[240700] price[3.27] cash[145.2186] value[787234.2186]
date[2006-03-29] sell[240700] price[3.27] cash[786211.0029] benerfit[-1259.3424]
date[2006-04-04] buy[250300] price[3.14] cash[33.2203] value[785975.2203]
date[2006-04-05] sell[250300] price[3.16] cash[789952.9879] benerfit[3741.9850]
date[2006-04-10] buy[240700] price[3.28] cash[220.1391] value[789716.1391]
date[2006-04-11] sell[240700] price[3.20] cash[769458.8271] benerfit[-20494.1608]
date[2006-04-12] buy[231600] price[3.32] cash[316.1535] value[769228.1535]
date[2006-04-13] sell[231600] price[3.41] cash[789045.4707] benerfit[19586.6436]
date[2006-05-08] buy[293200] price[2.69] cash[100.8583] value[788808.8583]
date[2006-05-11] sell[293200] price[2.88] cash[843419.1175] benerfit[54373.6468]
date[2006-05-15] buy[283800] price[2.97] cash[280.2517] value[843166.2517]
date[2006-05-16] sell[283800] price[2.95] cash[836401.8787] benerfit[-7017.2388]
date[2006-05-19] buy[276800] price[3.02] cash[215.0979] value[836151.0979]
date[2006-05-23] sell[276800] price[3.03] cash[837828.7827] benerfit[1426.9040]
date[2006-05-26] buy[272800] price[3.07] cash[81.5339] value[837577.5339]
date[2006-05-31] sell[272800] price[3.37] cash[918222.3971] benerfit[80393.6144]
date[2006-06-01] buy[259300] price[3.54] cash[25.0205] value[917947.0205]
date[2006-06-02] sell[259300] price[3.57] cash[924522.6092] benerfit[6300.2121]
date[2006-06-05] buy[251100] price[3.68] cash[197.3948] value[924245.3948]
date[2006-06-06] sell[251100] price[3.70] cash[928059.6038] benerfit[3536.9946]
date[2006-06-14] buy[262800] price[3.53] cash[97.2986] value[927781.2986]
date[2006-06-15] sell[262800] price[3.44] cash[902954.0570] benerfit[-25105.5468]
date[2006-06-20] buy[256400] price[3.52] cash[155.2986] value[902683.2986]
date[2006-06-21] sell[256400] price[3.35] cash[857978.6766] benerfit[-44975.3804]
date[2006-06-26] buy[241600] price[3.55] cash[41.3726] value[857721.3726]
date[2006-06-27] sell[241600] price[3.48] cash[839716.3742] benerfit[-18262.3024]
date[2006-06-28] buy[239800] price[3.50] cash[164.5842] value[839464.5842]
date[2006-06-30] sell[239800] price[3.55] cash[850347.9072] benerfit[10631.5330]
date[2006-07-06] buy[231000] price[3.68] cash[12.8832] value[850092.8832]
date[2006-07-07] sell[231000] price[3.65] cash[842066.7882] benerfit[-8281.1190]
date[2006-07-10] buy[219700] price[3.83] cash[363.3529] value[841814.3529]
date[2006-07-11] sell[219700] price[3.84] cash[842914.6105] benerfit[847.8223]
date[2006-07-25] buy[236000] price[3.57] cash[141.8545] value[842661.8545]
date[2006-07-26] sell[236000] price[3.56] cash[839209.6465] benerfit[-3704.9640]
date[2006-08-03] buy[249600] price[3.36] cash[302.0497] value[838958.0497]
date[2006-08-04] sell[249600] price[3.26] cash[812940.2449] benerfit[-26269.4016]
date[2006-08-08] buy[250800] price[3.24] cash[104.4673] value[812696.4673]
date[2006-08-11] sell[250800] price[3.28] cash[821659.0561] benerfit[8718.8112]
date[2006-08-15] buy[254300] price[3.23] cash[23.6394] value[821412.6394]
date[2006-08-17] sell[254300] price[3.25] cash[825424.2219] benerfit[3765.1658]
date[2006-08-21] buy[252300] price[3.27] cash[155.7156] value[825176.7156]
date[2006-08-22] sell[252300] price[3.30] cash[831663.3486] benerfit[6239.1267]
date[2006-08-24] buy[248100] price[3.35] cash[279.0081] value[831414.0081]
date[2006-08-25] sell[248100] price[3.33] cash[825377.9832] benerfit[-6285.3654]
date[2006-08-29] buy[244100] price[3.38] cash[72.4658] value[825130.4658]
date[2006-08-30] sell[244100] price[3.39] cash[826495.7171] benerfit[1117.7339]
date[2006-09-06] buy[236000] price[3.50] cash[247.9171] value[826247.9171]
date[2006-09-07] sell[236000] price[3.51] cash[827531.0491] benerfit[1035.3320]
date[2006-09-14] buy[233000] price[3.55] cash[132.9041] value[827282.9041]
date[2006-09-18] sell[233000] price[3.71] cash[863439.1451] benerfit[35908.0960]
date[2006-09-20] buy[232600] price[3.71] cash[234.2613] value[863180.2613]
date[2006-09-22] sell[232600] price[3.89] cash[903872.0031] benerfit[40432.8580]
date[2006-09-25] buy[221400] price[4.08] cash[289.0095] value[903601.0095]
date[2006-09-26] sell[221400] price[4.21] cash[931171.2873] benerfit[27299.2842]
date[2006-09-29] buy[210600] price[4.42] cash[40.0317] value[930892.0317]
date[2006-10-09] sell[210600] price[4.64] cash[975953.6925] benerfit[44782.4052]
date[2006-10-13] buy[185100] price[5.27] cash[184.0494] value[975661.0494]
date[2006-10-17] sell[185100] price[5.26] cash[972544.3356] benerfit[-3409.3569]
date[2006-10-20] buy[172300] price[5.64] cash[480.8040] value[972252.8040]
date[2006-11-09] sell[172300] price[5.62] cash[967547.9802] benerfit[-4996.3554]
date[2006-11-16] buy[177800] price[5.44] cash[25.8106] value[967257.8106]
date[2006-11-17] sell[177800] price[5.40] cash[958897.6546] benerfit[-8650.3256]
date[2006-11-23] buy[182900] price[5.24] cash[214.1358] value[958610.1358]
date[2006-11-24] sell[182900] price[5.15] cash[940924.6203] benerfit[-17973.0343]
date[2006-12-05] buy[176800] price[5.32] cash[66.4475] value[940642.4475]
date[2006-12-06] sell[176800] price[5.27] cash[930591.1907] benerfit[-10333.4296]
date[2006-12-07] buy[173500] price[5.36] cash[352.2027] value[930312.2027]
date[2006-12-11] sell[173500] price[5.65] cash[979352.8452] benerfit[48761.6545]
date[2007-01-30] buy[224500] price[4.36] cash[239.1992] value[979059.1992]
date[2007-01-31] sell[224500] price[4.31] cash[966576.3257] benerfit[-12776.5195]
date[2007-02-02] buy[239100] price[4.04] cash[322.5365] value[966286.5365]
date[2007-02-05] sell[239100] price[4.07] cash[972194.4584] benerfit[5618.1327]
date[2007-02-06] buy[238200] price[4.08] cash[46.9016] value[971902.9016]
date[2007-02-07] sell[238200] price[4.02] cash[956366.0684] benerfit[-15828.3900]
date[2007-02-08] buy[235400] price[4.06] cash[355.3512] value[956079.3512]
date[2007-02-12] sell[235400] price[4.31] cash[1013610.4050] benerfit[57244.3366]
date[2007-02-13] buy[231800] price[4.37] cash[340.5152] value[1013306.5152]
date[2007-02-14] sell[231800] price[4.47] cash[1035139.5254] benerfit[21529.1204]
date[2007-02-15] buy[220600] price[4.69] cash[215.1412] value[1034829.1412]
date[2007-02-16] sell[220600] price[4.79] cash[1055515.4650] benerfit[20375.9396]
date[2007-02-28] buy[215300] price[4.90] cash[228.9740] value[1055198.9740]
date[2007-03-02] sell[215300] price[5.05] cash[1086080.5295] benerfit[30565.0645]
date[2007-03-08] buy[210800] price[5.15] cash[134.8435] value[1085754.8435]
date[2007-03-09] sell[210800] price[5.18] cash[1090659.3163] benerfit[4578.7868]
date[2007-03-12] buy[206100] price[5.29] cash[63.2356] value[1090332.2356]
date[2007-03-13] sell[206100] price[5.34] cash[1099206.4894] benerfit[8547.1731]
date[2007-03-16] buy[199000] price[5.52] cash[396.9454] value[1098876.9454]
date[2007-03-20] sell[199000] price[5.84] cash[1161046.1374] benerfit[61839.6480]
date[2007-03-22] buy[189000] price[6.14] cash[237.9994] value[1160697.9994]
date[2007-03-23] sell[189000] price[6.07] cash[1145976.6004] benerfit[-15069.5370]
date[2007-04-02] buy[187500] price[6.11] cash[7.9129] value[1145632.9129]
date[2007-04-11] sell[187500] price[6.94] cash[1299566.2879] benerfit[153589.6875]
date[2007-04-13] buy[179900] price[7.22] cash[298.6245] value[1299176.6245]
date[2007-04-17] sell[179900] price[7.83] cash[1407084.4224] benerfit[107518.1345]
date[2007-05-08] buy[174300] price[8.07] cash[61.4421] value[1406662.4421]
date[2007-05-09] sell[174300] price[7.88] cash[1371759.9129] benerfit[-35324.5095]
date[2007-05-10] buy[167800] price[8.17] cash[422.6351] value[1371348.6351]
date[2007-05-15] sell[167800] price[8.92] cash[1495252.8263] benerfit[123492.9134]
date[2007-05-18] buy[163900] price[9.12] cash[36.3959] value[1494804.3959]
date[2007-05-23] sell[163900] price[10.56] cash[1728570.3767] benerfit[233317.5504]
date[2007-06-08] buy[218100] price[7.92] cash[700.1711] value[1728052.1711]
date[2007-06-11] sell[218100] price[7.52] cash[1638680.0255] benerfit[-89890.3512]
date[2007-06-12] buy[221300] price[7.40] cash[568.7395] value[1638188.7395]
date[2007-06-18] sell[221300] price[8.78] cash[1941056.8213] benerfit[302376.7958]
date[2007-07-03] buy[231000] price[8.40] cash[74.7013] value[1940474.7013]
date[2007-07-04] sell[231000] price[8.46] cash[1951794.1633] benerfit[10737.3420]
date[2007-07-05] buy[232800] price[8.38] cash[344.9041] value[1951208.9041]
date[2007-07-10] sell[232800] price[8.36] cash[1944022.8337] benerfit[-7771.3296]
date[2007-07-16] buy[241400] price[8.05] cash[169.8527] value[1943439.8527]
date[2007-07-17] sell[241400] price[8.08] cash[1948146.1871] benerfit[4123.3534]
date[2007-07-18] buy[229600] price[8.48] cash[554.0847] value[1947562.0847]
date[2007-07-19] sell[229600] price[8.54] cash[1958789.0655] benerfit[10642.8784]
date[2007-07-20] buy[225800] price[8.67] cash[515.7597] value[1958201.7597]
date[2007-07-23] sell[225800] price[8.82] cash[1989482.7369] benerfit[30693.6714]
date[2007-07-26] buy[222700] price[8.93] cash[175.1236] value[1988886.1236]
date[2007-07-30] sell[222700] price[9.39] cash[2088609.6247] benerfit[99126.8878]
date[2007-07-31] buy[214800] price[9.72] cash[127.2679] value[2087983.2679]
date[2007-08-01] sell[214800] price[9.74] cash[2089559.4703] benerfit[949.8456]
date[2007-08-02] buy[207000] price[10.09] cash[302.8813] value[2088932.8813]
date[2007-08-03] sell[207000] price[10.27] cash[2123429.2243] benerfit[33869.7540]
date[2007-08-15] buy[207900] price[10.21] cash[133.4266] value[2122792.4266]
date[2007-08-16] sell[207900] price[10.02] cash[2080583.3212] benerfit[-42845.9031]
date[2007-08-17] buy[201100] price[10.34] cash[585.5090] value[2079959.5090]
date[2007-08-27] sell[201100] price[11.40] cash[2290145.2070] benerfit[209561.8858]
date[2007-08-28] buy[191200] price[11.97] cash[794.6078] value[2289458.6078]
date[2007-08-29] sell[191200] price[12.57] cash[2401054.2086] benerfit[110909.0016]
date[2007-09-17] buy[191200] price[12.55] cash[774.3406] value[2400334.3406]
date[2007-09-19] sell[191200] price[13.41] cash[2561433.1510] benerfit[160378.9424]
date[2007-09-20] buy[190800] price[13.42] cash[128.9902] value[2560664.9902]
date[2007-09-21] sell[190800] price[13.54] cash[2580202.5286] benerfit[18769.3776]
date[2007-09-27] buy[184600] price[13.97] cash[566.8700] value[2579428.8700]
date[2007-10-08] sell[184600] price[15.12] cash[2788090.3724] benerfit[207887.8438]
date[2007-10-29] buy[222600] price[12.52] cash[302.2868] value[2787254.2868]
date[2007-10-31] sell[222600] price[13.36] cash[2970372.1700] benerfit[182281.7976]
date[2007-11-05] buy[231800] price[12.81] cash[123.3626] value[2969481.3626]
date[2007-11-06] sell[231800] price[12.86] cash[2977196.1302] benerfit[6823.9602]
date[2007-11-13] buy[252200] price[11.80] cash[343.3422] value[2976303.3422]
date[2007-11-15] sell[252200] price[11.90] cash[2997621.8082] benerfit[20425.6780]
date[2007-11-19] buy[246000] price[12.18] cash[442.9242] value[2996722.9242]
date[2007-11-20] sell[246000] price[12.10] cash[2973173.3442] benerfit[-24448.4640]
date[2007-11-21] buy[247400] price[12.01] cash[1007.9620] value[2972281.9620]
date[2007-11-23] sell[247400] price[11.95] cash[2953594.6030] benerfit[-19578.7412]
date[2007-11-26] buy[241000] price[12.25] cash[458.9280] value[2952708.9280]
date[2007-11-27] sell[241000] price[11.96] cash[2879071.8600] benerfit[-74522.7430]
date[2007-11-29] buy[239600] price[12.01] cash[612.5812] value[2878208.5812]
date[2007-11-30] sell[239600] price[11.97] cash[2864896.1656] benerfit[-14175.6944]
date[2007-12-04] buy[229100] price[12.50] cash[287.0406] value[2864037.0406]
date[2007-12-05] sell[229100] price[12.54] cash[2869466.2524] benerfit[4570.0868]
date[2007-12-07] buy[217800] price[13.17] cash[179.7246] value[2868605.7246]
date[2007-12-10] sell[217800] price[13.41] cash[2917080.8172] benerfit[47614.5648]
date[2007-12-20] buy[224600] price[12.98] cash[898.2248] value[2916206.2248]
date[2007-12-21] sell[224600] price[12.98] cash[2912416.3244] benerfit[-4664.4928]
date[2007-12-24] buy[216700] price[13.43] cash[1262.2401] value[2911543.2401]
date[2007-12-25] sell[216700] price[13.51] cash[2925073.3380] benerfit[12657.0136]
date[2007-12-26] buy[207300] price[14.10] cash[1266.4590] value[2924196.4590]
date[2007-12-27] sell[207300] price[14.21] cash[2943170.0061] benerfit[18096.6681]
date[2008-01-02] buy[196500] price[14.97] cash[682.5246] value[2942287.5246]
date[2008-01-03] sell[196500] price[15.72] cash[3085646.8506] benerfit[142476.8445]
date[2008-01-10] buy[183000] price[16.85] cash[1171.7856] value[3084721.7856]
date[2008-01-11] sell[183000] price[16.91] cash[3091678.8966] benerfit[6032.0460]
date[2008-01-14] buy[174000] price[17.76] cash[511.8246] value[3090751.8246]
date[2008-01-15] sell[174000] price[18.10] cash[3145817.6046] benerfit[54138.7080]
date[2008-01-29] buy[199400] price[15.77] cash[336.2432] value[3144874.2432]
date[2008-01-30] sell[199400] price[16.10] cash[3206502.8012] benerfit[60685.1966]
date[2008-02-04] buy[206000] price[15.56] cash[181.1932] value[3205541.1932]
date[2008-02-13] sell[206000] price[15.50] cash[3189030.2932] benerfit[-17472.5080]
date[2008-02-14] buy[201700] price[15.80] cash[1214.2352] value[3188074.2352]
date[2008-02-15] sell[201700] price[15.85] cash[3194003.2067] benerfit[4972.9135]
date[2008-02-18] buy[191800] price[16.64] cash[1493.7411] value[3193045.7411]
date[2008-02-20] sell[191800] price[17.41] cash[3336390.7317] benerfit[142387.5250]
date[2008-02-27] buy[190900] price[17.47] cash[367.2248] value[3335390.2248]
date[2008-03-03] sell[190900] price[18.50] cash[3527426.0798] benerfit[191035.3481]
date[2008-03-04] buy[181400] price[19.43] cash[1766.6992] value[3526368.6992]
date[2008-03-07] sell[181400] price[18.60] cash[3371420.4472] benerfit[-156005.6326]
date[2008-03-12] buy[179000] price[18.82] cash[1629.8132] value[3370409.8132]
date[2008-03-13] sell[179000] price[18.53] cash[3314187.8822] benerfit[-57232.5650]
date[2008-03-21] buy[179200] price[18.48] cash[1578.3974] value[3313194.3974]
date[2008-03-24] sell[179200] price[17.99] cash[3221195.4470] benerfit[-92992.4352]
date[2008-03-25] buy[177100] price[18.18] cash[551.5436] value[3220229.5436]
date[2008-03-26] sell[177100] price[17.97] cash[3178901.3105] benerfit[-42294.1365]
date[2008-04-03] buy[219300] price[14.49] cash[291.0134] value[3177948.0134]
date[2008-04-08] sell[219300] price[15.86] cash[3473867.4860] benerfit[294966.1755]
date[2008-04-09] buy[219100] price[15.85] cash[90.6655] value[3472825.6655]
date[2008-04-11] sell[219100] price[17.02] cash[3724324.8589] benerfit[250457.3729]
date[2008-04-21] buy[221700] price[16.79] cash[865.1560] value[3723208.1560]
date[2008-04-22] sell[221700] price[16.77] cash[3713940.8743] benerfit[-10383.9846]
date[2008-04-23] buy[212500] price[17.47] cash[452.1618] value[3712827.1618]
date[2008-04-25] sell[212500] price[17.84] cash[3786523.8618] benerfit[72582.9875]
date[2008-04-29] buy[205900] price[18.38] cash[946.5292] value[3785388.5292]
date[2008-04-30] sell[205900] price[18.53] cash[3811313.6041] benerfit[24789.7423]
date[2008-05-08] buy[209300] price[18.20] cash[910.8261] value[3810170.8261]
date[2008-05-09] sell[209300] price[18.02] cash[3767593.7643] benerfit[-43719.8398]
date[2008-05-12] buy[206000] price[18.28] cash[784.0603] value[3766464.0603]
date[2008-05-15] sell[206000] price[18.36] cash[3778027.2523] benerfit[10433.4880]
date[2008-05-27] buy[213500] price[17.69] cash[79.2078] value[3776894.2078]
date[2008-05-29] sell[213500] price[17.99] cash[3835951.0833] benerfit[57923.8310]
date[2008-06-02] buy[215000] price[17.83] cash[1351.0483] value[3834801.0483]
date[2008-06-03] sell[215000] price[17.75] cash[3812639.9233] benerfit[-23311.1600]
date[2008-06-10] buy[217900] price[17.49] cash[425.6020] value[3811496.6020]
date[2008-06-11] sell[217900] price[16.65] cash[3623744.1565] benerfit[-188895.7668]
date[2008-06-18] buy[240800] price[15.04] cash[1025.6669] value[3622657.6669]
date[2008-06-19] sell[240800] price[13.54] cash[3257219.1053] benerfit[-366525.0512]
date[2008-06-20] buy[231200] price[14.08] cash[946.5165] value[3256242.5165]
date[2008-06-23] sell[231200] price[13.71] cash[3166577.8389] benerfit[-90641.2664]
date[2008-06-24] buy[219500] price[14.42] cash[438.2819] value[3165628.2819]
date[2008-06-26] sell[219500] price[15.09] cash[3308387.3504] benerfit[141809.5115]
date[2008-06-30] buy[230800] price[14.33] cash[31.1412] value[3307395.1412]
date[2008-07-01] sell[230800] price[14.06] cash[3240860.5788] benerfit[-67526.7716]
date[2008-07-02] buy[225700] price[14.35] cash[1093.9403] value[3239888.9403]
date[2008-07-04] sell[225700] price[14.80] cash[3337111.4723] benerfit[96250.8935]
date[2008-07-07] buy[217900] price[15.31] cash[61.6576] value[3336110.6576]
date[2008-07-08] sell[217900] price[15.11] cash[3288250.4479] benerfit[-48861.0244]
date[2008-07-09] buy[212000] price[15.50] cash[1264.6479] value[3287264.6479]
date[2008-07-10] sell[212000] price[15.62] cash[3308399.7759] benerfit[20149.3280]
date[2008-07-18] buy[217500] price[15.20] cash[1407.9759] value[3307407.9759]
date[2008-07-21] sell[217500] price[15.61] cash[3392169.2484] benerfit[83769.4725]
date[2008-07-22] buy[221300] price[15.32] cash[836.1536] value[3391152.1536]
date[2008-07-23] sell[221300] price[14.45] cash[3194464.0331] benerfit[-197705.2153]
date[2008-07-30] buy[217900] price[14.65] cash[1271.3626] value[3193506.3626]
date[2008-07-31] sell[217900] price[14.73] cash[3206765.7955] benerfit[12301.7624]
date[2008-08-01] buy[215700] price[14.86] cash[502.2049] value[3205804.2049]
date[2008-08-04] sell[215700] price[13.97] cash[3009913.8772] benerfit[-196851.9183]
date[2008-08-13] buy[267400] price[11.25] cash[761.4022] value[3009011.4022]
date[2008-08-15] sell[267400] price[11.11] cash[2967713.3440] benerfit[-42200.5332]
date[2008-08-19] buy[288000] price[10.30] cash[423.4240] value[2966823.4240]
date[2008-08-21] sell[288000] price[11.37] cash[3270726.4960] benerfit[303013.1520]
date[2008-08-22] buy[305500] price[10.70] cash[895.8410] value[3269745.8410]
date[2008-08-25] sell[305500] price[10.32] cash[3149557.2530] benerfit[-121169.2430]
date[2008-08-29] buy[335300] price[9.39] cash[145.7129] value[3148612.7129]
date[2008-09-01] sell[335300] price[9.13] cash[3057455.0372] benerfit[-92102.2158]
date[2008-09-02] buy[332900] price[9.18] cash[516.2306] value[3056538.2306]
date[2008-09-03] sell[332900] price[9.20] cash[3059214.7466] benerfit[1759.7094]
date[2008-09-04] buy[311100] price[9.83] cash[184.3127] value[3058297.3127]
date[2008-09-05] sell[311100] price[9.07] cash[2818193.1326] benerfit[-241021.6140]
date[2008-09-10] buy[325700] price[8.65] cash[42.9411] value[2817347.9411]
date[2008-09-11] sell[325700] price[8.57] cash[2787663.3174] benerfit[-30529.8152]
date[2008-09-12] buy[325900] price[8.55] cash[382.3839] value[2786827.3839]
date[2008-09-16] sell[325900] price[8.22] cash[2675797.8165] benerfit[-111865.5009]
date[2008-09-17] buy[315400] price[8.48] cash[403.4389] value[2674995.4389]
date[2008-09-18] sell[315400] price[8.20] cash[2583321.2749] benerfit[-92476.5416]
date[2008-09-22] buy[274100] price[9.42] cash[524.6683] value[2582546.6683]
date[2008-09-23] sell[274100] price[9.37] cash[2565502.8562] benerfit[-17818.4187]
date[2008-09-25] buy[273400] price[9.38] cash[241.5086] value[2564733.5086]
date[2008-09-26] sell[273400] price[9.53] cash[2602356.3560] benerfit[36853.4998]
date[2008-10-15] buy[361800] price[7.19] cash[233.9534] value[2601575.9534]
date[2008-10-16] sell[361800] price[6.51] cash[2352490.0400] benerfit[-249866.3160]
date[2008-10-17] buy[343800] price[6.84] cash[192.5624] value[2351784.5624]
date[2008-10-21] sell[343800] price[7.14] cash[2451733.4108] benerfit[99243.3708]
date[2008-10-23] buy[351600] price[6.97] cash[346.2152] value[2450998.2152]
date[2008-10-24] sell[351600] price[6.93] cash[2433766.6508] benerfit[-17966.7600]
date[2008-10-28] buy[352600] price[6.90] cash[96.7688] value[2433036.7688]
date[2008-10-29] sell[352600] price[6.87] cash[2419309.6982] benerfit[-14456.9526]
date[2008-10-30] buy[345500] price[7.00] cash[84.1482] value[2418584.1482]
date[2008-10-31] sell[345500] price[6.64] cash[2291221.7922] benerfit[-128087.9060]
date[2008-11-07] buy[390800] price[5.86] cash[446.7658] value[2290534.7658]
date[2008-11-11] sell[390800] price[6.29] cash[2455383.1942] benerfit[164161.4020]
date[2008-11-12] buy[385900] price[6.36] cash[322.8970] value[2454646.8970]
date[2008-11-14] sell[385900] price[7.47] cash[2879248.4221] benerfit[423865.2279]
date[2008-11-19] buy[345100] price[8.34] cash[250.9819] value[2878384.9819]
date[2008-11-20] sell[345100] price[8.57] cash[2953913.2228] benerfit[74664.8007]
date[2008-12-01] buy[335100] price[8.81] cash[796.5535] value[2953027.5535]
date[2008-12-03] sell[335100] price[9.28] cash[3106481.9071] benerfit[152568.6843]
date[2008-12-08] buy[328600] price[9.45] cash[280.3261] value[3105550.3261]
date[2008-12-09] sell[328600] price[9.22] cash[3026033.7265] benerfit[-80448.1806]
date[2008-12-17] buy[346900] price[8.72] cash[158.2361] value[3025126.2361]
date[2008-12-18] sell[346900] price[8.91] cash[3087019.0934] benerfit[60985.3669]
date[2008-12-19] buy[342800] price[9.00] cash[893.5334] value[3086093.5334]
date[2008-12-23] sell[342800] price[8.41] cash[2880093.7010] benerfit[-206925.3924]
date[2008-12-29] buy[338700] price[8.50] cash[280.0160] value[2879230.0160]
date[2008-12-30] sell[338700] price[8.45] cash[2858574.3965] benerfit[-21519.3045]
date[2009-01-05] buy[318500] price[8.97] cash[772.3130] value[2857717.3130]
date[2009-01-08] sell[318500] price[10.21] cash[3248429.8625] benerfit[389855.4660]
date[2009-01-14] buy[289100] price[11.23] cash[862.8846] value[3247455.8846]
date[2009-01-15] sell[289100] price[11.11] cash[3208588.4133] benerfit[-39841.4492]
date[2009-01-16] buy[278900] price[11.50] cash[276.2083] value[3207626.2083]
date[2009-01-19] sell[278900] price[11.60] cash[3231310.3963] benerfit[22721.9830]
date[2009-01-20] buy[265600] price[12.16] cash[645.4875] value[3230341.4875]
date[2009-01-21] sell[265600] price[12.41] cash[3292456.5627] benerfit[61146.1664]
date[2009-02-03] buy[260800] price[12.62] cash[173.1739] value[3291469.1739]
date[2009-02-04] sell[260800] price[12.80] cash[3334073.4619] benerfit[41616.8992]
date[2009-02-05] buy[253200] price[13.16] cash[961.8283] value[3333073.8283]
date[2009-02-06] sell[253200] price[13.17] cash[3331270.7911] benerfit[-2802.6708]
date[2009-02-16] buy[240800] price[13.83] cash[7.7119] value[3330271.7119]
date[2009-02-17] sell[240800] price[13.64] cash[3280249.8463] benerfit[-51020.9448]
date[2009-02-19] buy[224700] price[14.59] cash[893.3344] value[3279266.3344]
date[2009-02-20] sell[224700] price[14.50] cash[3254807.7394] benerfit[-25442.1069]
date[2009-02-23] buy[222800] price[14.60] cash[951.8754] value[3253831.8754]
date[2009-02-24] sell[222800] price[13.48] cash[3000391.5282] benerfit[-254416.2112]
date[2009-03-04] buy[238200] price[12.59] cash[553.8468] value[2999491.8468]
date[2009-03-05] sell[238200] price[12.37] cash[2943257.3526] benerfit[-57134.1756]
date[2009-03-10] buy[242300] price[12.14] cash[852.8960] value[2942374.8960]
date[2009-03-11] sell[242300] price[12.10] cash[2928871.5170] benerfit[-14385.8356]
date[2009-03-12] buy[239000] price[12.25] cash[243.1920] value[2927993.1920]
date[2009-03-13] sell[239000] price[11.90] cash[2840645.8620] benerfit[-88225.6550]
date[2009-03-16] buy[239200] price[11.87] cash[490.0708] value[2839794.0708]
date[2009-03-19] sell[239200] price[13.00] cash[3106047.5908] benerfit[265401.7288]
date[2009-03-20] buy[232000] price[13.38] cash[956.3428] value[3105116.3428]
date[2009-03-23] sell[232000] price[13.38] cash[3101080.9348] benerfit[-4966.6560]
date[2009-03-27] buy[228400] price[13.57] cash[763.1184] value[3100151.1184]
date[2009-03-30] sell[228400] price[13.85] cash[3159990.7764] benerfit[58909.8416]
date[2009-03-31] buy[223400] price[14.14] cash[167.1136] value[3159043.1136]
