000046,泛海控股,房地产开发,0,0,2018-10-17,"2018-10-17 19:22:16",5.23,4.41,0.29,19.4,44.28,153.72,338.01,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000048,康达尔,农产品加工,0,0,2018-10-17,"2018-10-17 19:22:21",22.07,19.68,0.57,82,189.38,632.63,1271.29,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000049,德赛电池,电子制造,0,0,2018-10-17,"2018-10-17 19:22:14",25.17,20,1.34,88.87,209.79,722.06,1552.66,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000050,深天马Ａ,光学光电子,1,0,2018-10-17,"2018-10-17 19:22:11",11.99,9.81,0.63,41.35,98.7,330.68,729,143,2018-10-17,14:59:51,2.17,80.85,16402.854888,0.8,10.37,10.38,11.07,11.35,11.42,12.39,4143,388,11.08,64.18,0,0,0.52,0,14.69,9.54,"2018-10-17 15:00:36"
000055,方大集团,建筑装饰,0,0,2018-10-17,"2018-10-17 19:22:13",4.76,4,0.27,16.39,39.62,134.91,282.19,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000056,皇庭国际,房地产开发,0,0,2018-10-17,"2018-10-17 19:22:20",12.43,8.64,0.99,39.72,101.48,336.88,658.23,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000058,深赛格,零售,0,0,2018-10-17,"2018-10-17 19:22:19",4.74,3.8,0.35,15.74,38.72,135.24,290.55,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000059,华锦股份,基础化学,0,0,2018-10-17,"2018-10-17 19:22:12",7.24,6.12,0.31,25.42,60.24,197.74,412,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000060,中金岭南,有色冶炼加工,0,0,2018-10-17,"2018-10-17 19:22:11",4.73,4.02,0.15,16.72,39.33,129.23,269.82,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000061,农产品,零售,0,0,2018-10-17,"2018-10-17 19:22:19",5.1,3.97,0.37,16.92,41.81,144.59,304.05,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000062,深圳华强,零售,0,0,2018-10-17,"2018-10-17 19:22:15",20.04,17.29,0.89,71.74,168.52,559.09,1159.87,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000063,中兴通讯,通信设备,1,0,2018-10-17,"2018-10-17 19:22:09",17.38,14.5,1.19,63.45,147.38,514.26,987.53,181,2018-10-17,14:59:51,3.06,79.63,173217.495445,1.06,16.18,15.72,16.58,17.47,17.79,16.73,3181,440,10.68,65.91,0,0,2.27,0.23,15,5.91,"2018-10-17 15:00:06"
000065,北方国际,建筑装饰,0,0,2018-10-17,"2018-10-17 19:22:16",8.85,7.78,0.25,32.73,75.59,243.49,511.01,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000066,中国长城,计算机设备,1,0,2018-10-17,"2018-10-17 19:22:10",6.46,4.78,0.61,20.06,50.53,181.29,398.55,847,2018-10-17,14:59:51,3.92,91.67,17991.382549,0.85,5.04,5.1,5.71,6.12,6.27,6.76,4847,374,14.71,77.27,0,0,0,0,4.55,3.48,"2018-10-17 15:00:05"
000068,华控赛格,综合,0,0,2018-10-17,"2018-10-17 19:22:21",2.84,2.22,0.22,9.41,22.86,80.63,174.08,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000069,华侨城Ａ,房地产开发,1,0,2018-10-17,"2018-10-17 19:22:10",6.2,5.15,0.36,21.53,51.42,174.38,368.12,844,2018-10-17,14:59:51,0.57,57.14,13430.009674,0.93,5.27,5.41,5.76,5.96,6.03,6.24,3844,202,2.97,18.32,0,0,2.48,2.97,56.44,16.83,"2018-10-17 15:00:06"
000070,特发信息,通信设备,0,0,2018-10-17,"2018-10-17 19:22:16",7.04,5.73,0.52,23.99,57.79,204.16,436.64,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000078,海王生物,生物制品,0,0,2018-10-17,"2018-10-17 19:22:15",3.88,3.41,0.09,14.67,33.66,110.83,235.16,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000088,盐田港,港口航运,0,0,2018-10-17,"2018-10-17 19:22:16",5.66,4.65,0.34,19.55,47.05,158.83,332.02,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000089,深圳机场,机场航运,0,0,2018-10-17,"2018-10-17 19:22:13",8.41,7.56,0.27,31.21,71.91,231.44,476.66,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000090,天健集团,房地产开发,0,0,2018-10-17,"2018-10-17 19:22:16",5.73,4.71,0.4,19.74,47.33,164.31,343.83,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
