日期,股票代码,名称,收盘价,最高价,最低价,开盘价,成交量,成交金额
2018-06-01,'399905,中证 500,5685.1155,5759.4979,5654.8402,5729.9177,5383357100,61533903644.1
2018-05-31,'399905,中证 500,5754.4746,5760.2038,5672.183,5722.9475,5600885400,65192215183.8
2018-05-30,'399905,中证 500,5682.5881,5778.0424,5675.9116,5759.449,6852788500,76127637098.0
2018-05-29,'399905,中证 500,5835.4456,5921.7203,5832.5523,5884.5898,5617992900,67901925167.8
2018-05-28,'399905,中证 500,5891.2627,5938.0723,5858.2716,5910.4817,5781012200,68653122203.0
2018-05-25,'399905,中证 500,5917.7978,5992.4798,5909.0449,5983.9402,5779380900,69492013354.5
2018-05-24,'399905,中证 500,5992.6209,6028.5017,5986.7233,6014.021,5371180800,67066127742.8
2018-05-23,'399905,中证 500,6013.8472,6081.533,6012.4165,6080.7259,6784586800,82629862738.1
2018-05-22,'399905,中证 500,6092.9069,6092.9069,6052.0902,6066.2505,6226685200,74429137264.9
2018-05-21,'399905,中证 500,6072.1991,6080.8222,6034.0581,6034.4261,7072245100,86933285889.6
2018-05-18,'399905,中证 500,5995.1497,6000.9482,5932.1295,5968.5598,5786827400,70899023730.8
2018-05-17,'399905,中证 500,5973.7785,6010.2957,5959.7307,6000.7411,5299727300,65967379650.2
2018-05-16,'399905,中证 500,6004.0696,6045.0343,5991.3751,6002.7535,5833864000,74115190083.8
2018-05-15,'399905,中证 500,6020.5697,6021.016,5947.457,5972.1618,5472154600,69542971179.0
2018-05-14,'399905,中证 500,5967.5541,6008.8875,5951.6746,5982.4709,5979819200,75641885813.0
2018-05-11,'399905,中证 500,5991.3424,6052.5421,5989.4278,6044.9828,6384725300,76807400760.5
2018-05-10,'399905,中证 500,6040.5716,6052.7094,5999.951,6036.0064,5831066500,72313749966.0
2018-05-09,'399905,中证 500,6029.2329,6042.906,6002.3882,6034.4563,5412415300,67413871006.6
2018-05-08,'399905,中证 500,6041.8143,6042.0682,6012.1266,6023.5829,6219466600,80480596675.3
2018-05-07,'399905,中证 500,6019.1409,6023.1928,5918.3792,5921.3128,6403335800,83485023684.2
2018-05-04,'399905,中证 500,5909.2944,5939.952,5883.7048,5891.1201,5546404700,73639276000.2
2018-05-03,'399905,中证 500,5910.6058,5911.0865,5779.7298,5843.0903,6760449000,83816639268.5
2018-05-02,'399905,中证 500,5855.3233,5894.4595,5817.3868,5861.8413,6314702700,78765922510.6
2018-04-27,'399905,中证 500,5860.9836,5886.0043,5808.7832,5865.4419,5599782200,72295757676.1
2018-04-26,'399905,中证 500,5847.9766,5955.2617,5846.0802,5951.1919,6263839400,77107589606.2
2018-04-25,'399905,中证 500,5959.422,5968.8794,5919.5228,5929.405,6038279000,78868220459.7
2018-04-24,'399905,中证 500,5957.1927,5957.8295,5825.4524,5825.4524,6795411800,85162005262.5
2018-04-23,'399905,中证 500,5823.9205,5913.5679,5761.9719,5885.6124,6395239900,81374959446.4
2018-04-20,'399905,中证 500,5880.8359,5999.0105,5872.5044,5984.0635,7239138900,90559645161.4
2018-04-19,'399905,中证 500,6004.7334,6041.9856,5962.7142,5965.2369,7599855600,99648952358.9
2018-04-18,'399905,中证 500,5970.6577,5981.3374,5826.6505,5925.84,7620171200,98199217831.7
2018-04-17,'399905,中证 500,5890.8571,6038.2486,5886.023,6024.5543,7192025800,88004229070.6
2018-04-16,'399905,中证 500,6012.4053,6053.9874,5966.1961,6018.1688,7098586100,87151671406.4
2018-04-13,'399905,中证 500,6027.1867,6093.3469,6018.0068,6073.8353,5415763600,66885602109.6
2018-04-12,'399905,中证 500,6051.3346,6091.9834,6039.564,6073.7659,6052424000,72705100809.7
2018-04-11,'399905,中证 500,6086.6126,6110.1768,6073.22,6082.0316,6624885900,81079826331.4
2018-04-10,'399905,中证 500,6063.7423,6064.3858,5992.997,6032.4888,6942099000,81611900906.0
2018-04-09,'399905,中证 500,6025.6493,6053.9687,5954.5372,5994.3471,6485182000,79255887033.3
2018-04-04,'399905,中证 500,6017.6863,6098.8378,6011.1516,6077.6466,6726019800,83134527957.9
2018-04-03,'399905,中证 500,6059.7089,6066.4443,6008.5085,6039.0675,7174988300,87808371289.4
2018-04-02,'399905,中证 500,6121.9642,6169.2991,6113.3388,6127.2334,8543383300,1.09910556974e+11
2018-03-30,'399905,中证 500,6114.7382,6115.2732,6051.0212,6052.1757,7304648900,94445331821.3
2018-03-29,'399905,中证 500,6034.8572,6040.8623,5967.6342,5993.9722,6881373500,82742504255.8
2018-03-28,'399905,中证 500,5973.3414,6036.1584,5949.1042,5962.5642,7529909400,90975268229.1
2018-03-27,'399905,中证 500,6034.775,6043.0533,5956.2359,5956.2359,8919927100,1.06538869536e+11
2018-03-26,'399905,中证500,5902.9588,5902.9588,5675.3664,5715.3523,8477291300,91809710463.2
2018-03-23,'399905,中证 500,5787.1523,5978.4232,5722.773,5913.3683,12136706100,1.21045067671e+11
2018-03-22,'399905,中证 500,6101.2276,6161.3749,6074.6568,6130.0482,6740744100,78135866726.3
2018-03-21,'399905,中证 500,6129.2042,6224.5559,6125.1353,6182.109,7948716100,92526116107.9
2018-03-20,'399905,中证 500,6173.6984,6176.4962,6091.5038,6109.605,6747566200,78423733545.7
2018-03-19,'399905,中证 500,6153.8339,6186.6139,6118.2953,6142.52,6723321400,78681889715.7
2018-03-16,'399905,中证 500,6146.3058,6205.8679,6146.3058,6181.381,6507353400,75643387215.7
2018-03-15,'399905,中证 500,6180.1108,6203.2422,6117.5974,6172.853,7217392100,82975054447.7
2018-03-14,'399905,中证 500,6189.317,6253.172,6185.1784,6234.2418,7546663300,87185225281.0
2018-03-13,'399905,中证 500,6254.1457,6297.4323,6251.3986,6285.802,8480475800,97523497129.6
2018-03-12,'399905,中证 500,6295.7776,6295.7805,6230.3909,6230.8127,9766227600,1.17237502377e+11
2018-03-09,'399905,中证 500,6206.9754,6211.2784,6131.0147,6131.1248,8592834100,98413231491.5
2018-03-08,'399905,中证 500,6131.5142,6131.7046,6073.6712,6073.6712,6788991100,76733020342.1
2018-03-07,'399905,中证 500,6086.4874,6149.097,6082.5838,6133.9467,7459412900,84935051856.6
2018-03-06,'399905,中证 500,6145.5768,6145.8509,6070.7211,6077.3686,8349576700,99900152654.5
2018-03-05,'399905,中证 500,6064.0983,6080.9695,6031.9803,6066.683,6732469300,82113731231.5
2018-03-02,'399905,中证 500,6056.3354,6094.7976,6044.2591,6053.4765,7343482900,86135000102.6
2018-03-01,'399905,中证 500,6090.2247,6090.9953,5974.1183,5987.3591,7310177300,86470400021.7
2018-02-28,'399905,中证 500,6023.677,6044.0694,5939.6425,5967.8977,7098691700,82266508208.2
2018-02-27,'399905,中证 500,6010.5573,6042.3888,6000.881,6025.8832,7702215800,90285128511.5
2018-02-26,'399905,中证 500,6029.6795,6032.1358,5917.6165,5926.4208,8307398700,92064854906.1
2018-02-23,'399905,中证 500,5897.6765,5902.9357,5848.5227,5877.7159,6214785000,64825103161.3
2018-02-22,'399905,中证 500,5875.7272,5875.7592,5797.9076,5800.9493,5963610700,61991950412.5
2018-02-14,'399905,中证 500,5754.8344,5761.7685,5712.879,5741.8838,4139822200,42489982297.3
2018-02-13,'399905,中证 500,5736.9505,5789.6975,5727.754,5731.147,5720863400,62790499693.1
2018-02-12,'399905,中证 500,5699.0979,5714.8183,5581.7113,5581.7113,5724649400,61430758213.2
2018-02-09,'399905,中证 500,5554.8974,5663.1036,5490.6248,5631.9603,8431884200,82291670302.2
2018-02-08,'399905,中证 500,5766.4797,5786.7852,5691.2916,5695.6656,6244479700,66338245095.3
2018-02-07,'399905,中证 500,5711.3322,5831.8113,5630.0868,5805.965,8523599700,88965422772.9
2018-02-06,'399905,中证 500,5704.2641,5920.7398,5702.8503,5886.3455,9234070900,95655940854.5
2018-02-05,'399905,中证 500,5998.2236,6016.157,5907.4691,5927.7367,7404651900,79277070536.3
2018-02-02,'399905,中证 500,6004.8494,6006.4745,5844.4638,5937.6198,8374756100,89557325619.6
2018-02-01,'399905,中证 500,5984.7428,6196.7148,5984.2843,6180.9992,9496852400,1.02122046942e+11
2018-01-31,'399905,中证 500,6189.3413,6277.7418,6170.1606,6277.7418,8073349500,88106213760.6
2018-01-30,'399905,中证 500,6313.442,6330.5373,6300.4556,6301.3482,7069968800,81577586589.1
2018-01-29,'399905,中证 500,6309.8836,6398.9699,6295.8952,6385.0365,8403116100,96862079561.9
2018-01-26,'399905,中证 500,6383.6312,6401.4838,6368.9006,6374.0998,6900454900,82476800609.4
2018-01-25,'399905,中证 500,6382.7165,6424.3507,6380.8375,6386.7993,8108293700,95990443458.7
2018-01-24,'399905,中证 500,6394.2999,6395.5723,6322.9197,6353.2979,7734772700,94754084072.6
2018-01-23,'399905,中证 500,6354.9978,6362.58,6330.4561,6342.6884,6675388600,80539655636.3
2018-01-22,'399905,中证 500,6347.6383,6347.8147,6248.3142,6264.755,7276116900,85475484244.8
2018-01-19,'399905,中证 500,6272.38,6316.9977,6261.2353,6284.5962,7180674200,84263163775.9
2018-01-18,'399905,中证 500,6286.8007,6295.7766,6253.0611,6253.0611,6501529300,76896813454.7
2018-01-17,'399905,中证 500,6267.4599,6288.1439,6202.3151,6288.0169,8419550300,99694461861.5
2018-01-16,'399905,中证 500,6301.1327,6301.4047,6245.1129,6245.153,7916973400,96364861655.1
2018-01-15,'399905,中证 500,6253.3759,6392.5174,6236.5629,6391.3662,9147403200,1.10512921326e+11
2018-01-12,'399905,中证 500,6399.3737,6435.1946,6387.7824,6418.8273,7783455800,89777057637.5
2018-01-11,'399905,中证 500,6425.9401,6432.4398,6371.5436,6391.9041,7877007100,91569210697.9
2018-01-10,'399905,中证 500,6405.9395,6444.3088,6361.0948,6443.4609,8096697400,98938304429.0
2018-01-09,'399905,中证 500,6445.7462,6449.0346,6425.0274,6441.6841,7557321700,92837783215.8
2018-01-08,'399905,中证 500,6446.1818,6446.7879,6393.8819,6413.8733,8947692900,1.0638959037e+11
2018-01-05,'399905,中证 500,6417.2537,6435.854,6397.2929,6414.7658,8158101800,97642297444.1
2018-01-04,'399905,中证 500,6417.535,6418.256,6375.5134,6380.2665,8054369000,1.02929659396e+11
2018-01-03,'399905,中证 500,6388.2533,6391.9799,6324.2604,6331.7199,8393674500,1.03454686368e+11
2018-01-02,'399905,中证 500,6332.2269,6332.6089,6258.1563,6263.1506,7303223500,88153985315.5
2017-12-29,'399905,中证 500,6250.8207,6250.8207,6201.4554,6201.4554,5716563100,71841804484.6
2017-12-28,'399905,中证 500,6204.2702,6219.5391,6157.1051,6163.9637,6587754200,78010228451.1
2017-12-27,'399905,中证 500,6173.1528,6228.8826,6168.131,6213.2428,6419752900,78009656616.2
2017-12-26,'399905,中证 500,6220.1473,6220.4992,6148.1044,6179.5601,5767165600,69117514462.3
2017-12-25,'399905,中证 500,6185.5907,6257.0206,6170.682,6244.8639,6126471200,75604344578.0
2017-12-22,'399905,中证 500,6242.8847,6269.3135,6235.226,6236.226,5501064400,70736577941.6
2017-12-21,'399905,中证 500,6238.4987,6255.8425,6148.8168,6191.7811,5924585900,73900048518.3
2017-12-20,'399905,中证 500,6199.3628,6246.9097,6188.3236,6244.0618,5781453200,69446005872.7
2017-12-19,'399905,中证 500,6251.2416,6251.492,6200.7071,6200.9337,5263930800,65186684816.6
2017-12-18,'399905,中证 500,6199.9889,6247.5919,6179.028,6229.7416,5377219000,67137249169.2
2017-12-15,'399905,中证 500,6235.7608,6278.9264,6214.6465,6274.0975,6193811200,77690464896.2
2017-12-14,'399905,中证 500,6284.0807,6288.5024,6247.6765,6273.607,5575924000,72497810175.5
2017-12-13,'399905,中证 500,6277.441,6277.7254,6217.7869,6224.7821,5035200100,64676017754.6
2017-12-12,'399905,中证 500,6233.2115,6290.8469,6233.2115,6281.1391,5661439700,73964805523.1
2017-12-11,'399905,中证 500,6286.1656,6286.5003,6214.6446,6214.6446,6111290600,77392024898.2
2017-12-08,'399905,中证 500,6203.1433,6217.5728,6126.3771,6128.1209,5557924400,72390389048.2
2017-12-07,'399905,中证 500,6135.4702,6182.7533,6130.8335,6156.3505,5309797200,69245091449.4
2017-12-06,'399905,中证 500,6172.8031,6173.3507,6053.2411,6116.1611,6026721300,74993647698.0
2017-12-05,'399905,中证 500,6132.912,6279.3926,6099.4066,6265.7867,6969023200,87408924597.4
2017-12-04,'399905,中证 500,6279.6206,6334.8705,6272.6686,6311.2164,6018816900,79301552971.8
2017-12-01,'399905,中证 500,6316.4072,6323.8353,6256.2283,6259.9562,5474628200,72064723367.2
2017-11-30,'399905,中证 500,6263.421,6322.0435,6248.1826,6303.9177,6088335500,77704182844.4
2017-11-29,'399905,中证 500,6318.3684,6329.1768,6245.0599,6293.246,7656391500,94409003341.6
2017-11-28,'399905,中证 500,6299.3122,6299.3122,6188.089,6188.089,5647823400,71418772702.5
2017-11-27,'399905,中证 500,6194.5522,6279.5884,6186.0337,6269.2264,5940749100,78092823001.2
2017-11-24,'399905,中证 500,6278.0287,6307.8896,6243.9629,6250.0573,5904905600,82258346139.5
2017-11-23,'399905,中证 500,6274.5116,6427.5761,6274.5116,6427.5761,7500973200,1.04105221545e+11
2017-11-22,'399905,中证 500,6439.4419,6483.6282,6391.4563,6456.324,7089592400,99818243007.6
2017-11-21,'399905,中证 500,6456.352,6473.7012,6397.3583,6420.3884,6775458000,97778880444.7
2017-11-20,'399905,中证 500,6433.1702,6433.7791,6239.3207,6330.9046,7006670500,95164685556.9
2017-11-17,'399905,中证 500,6361.9415,6555.7461,6359.5177,6549.2242,8901897200,1.15827869491e+11
2017-11-16,'399905,中证 500,6558.3085,6570.2755,6511.9028,6529.3137,6794015900,97928408032.5
2017-11-15,'399905,中证 500,6537.6563,6603.5083,6505.9924,6592.7575,7394918100,1.07724900824e+11
2017-11-14,'399905,中证 500,6614.5136,6673.7496,6588.2531,6664.6121,8474906100,1.20407808369e+11
2017-11-13,'399905,中证 500,6671.2054,6671.2557,6624.671,6644.6915,8459671200,1.22270419658e+11
2017-11-10,'399905,中证 500,6641.2164,6647.228,6593.033,6599.6498,8001249700,1.12205348031e+11
2017-11-09,'399905,中证 500,6611.3517,6611.3856,6558.4895,6562.3584,6881846600,93514199765.1
2017-11-08,'399905,中证 500,6561.6897,6601.4665,6534.1588,6544.59,7380679800,1.01625899478e+11
2017-11-07,'399905,中证 500,6551.9363,6552.2591,6498.3931,6508.2062,7237767400,97329814711.2
2017-11-06,'399905,中证 500,6511.0958,6512.1347,6408.3599,6432.0743,6671760000,93924410675.4
2017-11-03,'399905,中证 500,6426.9799,6491.0479,6395.4575,6477.8238,6825710200,89315916521.4
2017-11-02,'399905,中证 500,6484.9258,6541.6099,6476.3728,6541.6099,6755234700,90871972558.4
2017-11-01,'399905,中证 500,6552.9545,6586.1324,6547.8498,6559.5217,6463277600,92988635162.6
2017-10-31,'399905,中证 500,6560.2054,6560.2533,6496.6865,6496.6865,6226143600,88141843093.6
2017-10-30,'399905,中证 500,6511.7616,6629.3003,6460.0478,6621.7788,8376417500,1.09249594174e+11
2017-10-27,'399905,中证 500,6630.8067,6673.4661,6622.1242,6664.4291,6792114100,90443686926.9
2017-10-26,'399905,中证 500,6671.9288,6686.1192,6630.9745,6639.8865,7490589400,1.04752208937e+11
2017-10-25,'399905,中证 500,6647.892,6648.3874,6593.0745,6596.7906,5864690200,80183428257.8
2017-10-24,'399905,中证 500,6603.0042,6605.8991,6556.3449,6605.5206,5917131400,78606997171.5
2017-10-23,'399905,中证 500,6612.7637,6613.031,6562.9058,6569.7861,6048195300,79350010216.7
2017-10-20,'399905,中证 500,6571.424,6571.442,6485.8051,6489.7895,6047931600,77533389310.5
2017-10-19,'399905,中证 500,6501.3999,6562.3529,6494.731,6553.8676,7261579000,85253455867.4
2017-10-18,'399905,中证 500,6563.4369,6630.6685,6557.6601,6612.4885,7337096600,88963265926.0
2017-10-17,'399905,中证 500,6612.9428,6644.7522,6589.5417,6604.33,5941924700,78773100831.5
2017-10-16,'399905,中证 500,6619.2056,6709.8738,6609.6192,6709.8738,8587104800,1.0921660695e+11
2017-10-13,'399905,中证 500,6709.8164,6711.9305,6659.8792,6660.0264,7292562100,94892307593.1
2017-10-12,'399905,中证 500,6659.0957,6674.3844,6611.9745,6658.1296,7796096200,99226610300.5
2017-10-11,'399905,中证 500,6666.4696,6703.5828,6661.0883,6702.6899,9074605300,1.20911021266e+11
2017-10-10,'399905,中证 500,6705.4812,6705.7177,6658.8617,6677.3723,8700518600,1.11479285756e+11
2017-10-09,'399905,中证 500,6678.371,6696.6664,6657.5305,6682.5774,8641966900,1.10668639557e+11
2017-09-29,'399905,中证 500,6603.2587,6611.6531,6572.4498,6572.4498,7093629400,91769780477.8
2017-09-28,'399905,中证 500,6567.7915,6599.127,6565.8825,6577.4321,7462589200,94419077216.6
2017-09-27,'399905,中证 500,6583.1401,6589.7354,6522.2036,6523.4951,7517127200,94752430762.7
2017-09-26,'399905,中证 500,6520.7175,6520.7175,6482.2856,6484.3412,6776594500,82514551820.5
2017-09-25,'399905,中证 500,6489.8441,6567.9978,6484.2077,6560.1354,7782925000,97438346165.1
2017-09-22,'399905,中证 500,6572.0096,6592.8847,6547.2774,6591.1499,8523646900,1.03274189389e+11
2017-09-21,'399905,中证 500,6612.0456,6687.1159,6612.0456,6684.6496,9893749300,1.21143624354e+11
2017-09-20,'399905,中证 500,6692.4724,6692.712,6613.6567,6627.6924,10197248600,1.26534090097e+11
2017-09-19,'399905,中证 500,6636.0201,6681.2538,6611.7512,6670.9661,9351872100,1.1750867175e+11
2017-09-18,'399905,中证 500,6669.4548,6669.4548,6616.1288,6616.1288,8885059700,1.10670656817e+11
2017-09-15,'399905,中证 500,6622.0438,6663.5099,6603.7281,6661.5211,10938423400,1.34077144216e+11
2017-09-14,'399905,中证 500,6672.1849,6701.691,6643.5877,6683.4734,11396678200,1.45426308339e+11
2017-09-13,'399905,中证 500,6684.3798,6684.8593,6630.5032,6635.1693,10472243700,1.36521604484e+11
2017-09-12,'399905,中证 500,6644.0118,6715.3935,6628.8825,6659.8017,14188027500,1.90294359591e+11
2017-09-11,'399905,中证 500,6649.6276,6650.1193,6566.2776,6579.8857,10254740000,1.34674487526e+11
2017-09-08,'399905,中证 500,6574.1826,6599.132,6537.0408,6554.6011,9385159300,1.2091238681e+11
2017-09-07,'399905,中证 500,6558.5963,6614.1021,6553.6993,6601.3433,10706180700,1.339407309e+11
2017-09-06,'399905,中证 500,6607.1176,6610.7452,6540.8253,6550.0614,10547823300,1.36238488046e+11
2017-09-05,'399905,中证 500,6571.8591,6576.5616,6528.1132,6561.6726,9523207700,1.20125205055e+11
2017-09-04,'399905,中证 500,6564.6804,6566.1014,6519.7882,6530.5086,11998402500,1.43876861352e+11
2017-09-01,'399905,中证 500,6526.5046,6530.8989,6466.1264,6472.9476,12111719200,1.40862432142e+11
2017-08-31,'399905,中证 500,6470.4259,6470.9433,6429.7427,6451.517,9102916900,1.10910641361e+11
2017-08-30,'399905,中证 500,6453.4636,6462.7571,6405.8963,6405.8963,9555966100,1.15513787287e+11
2017-08-29,'399905,中证 500,6408.1567,6439.0793,6393.4761,6420.5677,8770409700,1.11434485531e+11
2017-08-28,'399905,中证 500,6424.5841,6442.3999,6348.87,6348.87,9489340100,1.23347859463e+11
2017-08-25,'399905,中证 500,6346.5305,6358.8868,6274.3511,6274.3511,7554972700,94698935464.0
2017-08-24,'399905,中证 500,6278.59,6329.0305,6267.2324,6322.6281,6756758600,86463516863.7
2017-08-23,'399905,中证 500,6322.7819,6371.3,6310.0102,6359.7757,7560985100,94213289883.9
2017-08-22,'399905,中证 500,6375.9814,6398.5649,6362.4094,6396.9258,8910016600,1.16758431356e+11
2017-08-21,'399905,中证 500,6403.7803,6404.0497,6354.0107,6354.0964,8652179500,1.05733629878e+11
2017-08-18,'399905,中证 500,6347.7557,6361.9716,6313.1511,6324.8974,9117455400,1.11490643528e+11
2017-08-17,'399905,中证 500,6366.034,6366.2517,6312.8892,6327.0275,9872488600,1.19456888912e+11
2017-08-16,'399905,中证 500,6318.7986,6323.5599,6268.1876,6307.1705,8961769800,1.13207847055e+11
2017-08-15,'399905,中证 500,6314.7608,6316.1989,6283.5442,6291.1835,8260366300,1.07585954406e+11
2017-08-14,'399905,中证 500,6292.6418,6293.3517,6165.1298,6165.1298,8984502300,1.13335483019e+11
2017-08-11,'399905,中证 500,6161.1903,6275.8931,6153.6005,6242.4877,11786061600,1.31559160784e+11
2017-08-10,'399905,中证 500,6289.2174,6341.4803,6246.658,6322.8308,11269947000,1.27938266172e+11
2017-08-09,'399905,中证 500,6340.022,6340.3754,6285.0247,6296.115,11534764800,1.23988807118e+11
2017-08-08,'399905,中证 500,6303.716,6322.4694,6281.6178,6302.0261,12038043700,1.31243284608e+11
2017-08-07,'399905,中证 500,6303.4209,6304.2674,6217.2893,6227.5184,10857231600,1.14075085978e+11
2017-08-04,'399905,中证 500,6225.1151,6297.1163,6224.2026,6258.8472,12588838600,1.40098302354e+11
2017-08-03,'399905,中证 500,6261.9676,6288.4352,6236.66,6240.1518,10015993900,1.13164040247e+11
2017-08-02,'399905,中证 500,6251.8627,6313.5062,6248.3556,6289.2453,11401201100,1.32732752804e+11
2017-08-01,'399905,中证 500,6286.5362,6299.1562,6261.2848,6293.0559,10108155700,1.16917914719e+11
2017-07-31,'399905,中证 500,6298.0004,6299.8004,6208.461,6214.6567,11333106600,1.29773218265e+11
2017-07-28,'399905,中证 500,6215.4633,6229.0561,6165.9919,6170.6584,8646787900,1.04848546512e+11
2017-07-27,'399905,中证 500,6184.0207,6192.9383,6105.962,6136.9603,10400553800,1.21283201419e+11
2017-07-26,'399905,中证 500,6146.7028,6162.8805,6111.038,6151.8543,8875349500,1.05711416131e+11
2017-07-25,'399905,中证 500,6153.5984,6170.6462,6113.5608,6159.4123,8922430400,1.02685759983e+11
2017-07-24,'399905,中证 500,6167.1282,6171.8185,6117.2961,6121.3267,9729992400,1.1432777424e+11
2017-07-21,'399905,中证 500,6126.1083,6136.9731,6080.5615,6089.6581,8313265400,97182317720.4
2017-07-20,'399905,中证 500,6099.2835,6120.1918,6046.4096,6052.5111,9382877000,1.05755231486e+11
2017-07-19,'399905,中证 500,6059.3582,6059.5323,5917.6696,5928.0076,10290191400,1.08845290784e+11
2017-07-18,'399905,中证 500,5938.4342,5938.4342,5842.9557,5854.072,7656432300,83831518528.7
2017-07-17,'399905,中证 500,5876.4592,6108.452,5860.78,6108.452,10153616900,1.13040983147e+11
2017-07-14,'399905,中证 500,6128.7397,6143.4587,6107.9089,6143.3257,6638636000,80743682309.2
2017-07-13,'399905,中证 500,6149.9337,6172.6827,6124.3599,6134.7513,7913600900,96251741978.6
2017-07-12,'399905,中证 500,6132.9922,6143.7984,6050.6501,6124.9574,7557950100,89554635963.2
2017-07-11,'399905,中证 500,6128.9942,6202.2032,6128.9942,6194.6164,7698233000,90795353529.7
2017-07-10,'399905,中证 500,6206.5568,6236.2921,6189.0004,6221.5252,9037099900,1.04581745916e+11
2017-07-07,'399905,中证 500,6226.0108,6229.8309,6176.7431,6182.4538,7932830700,93885482337.7
2017-07-06,'399905,中证 500,6201.6535,6211.9654,6149.9308,6187.4304,8287181400,97626267779.9
2017-07-05,'399905,中证 500,6193.9641,6193.9641,6127.5143,6135.713,6862163800,83041215552.7
2017-07-04,'399905,中证 500,6146.8527,6170.852,6134.8792,6169.0335,6311419600,76708822695.1
2017-07-03,'399905,中证 500,6177.3953,6177.3953,6129.8406,6142.1711,6382532200,74248241219.7
2017-06-30,'399905,中证 500,6138.1556,6139.0677,6090.2523,6101.3648,5352122300,66361720180.4
2017-06-29,'399905,中证 500,6116.9932,6132.2451,6089.9202,6089.9202,5803528900,70846315031.6
2017-06-28,'399905,中证 500,6086.2112,6110.3484,6075.1424,6102.2283,6047948200,71450336215.3
2017-06-27,'399905,中证 500,6113.1658,6128.3768,6089.6802,6109.3701,6231684900,75563273773.1
2017-06-26,'399905,中证 500,6111.6406,6111.707,6011.8591,6013.4788,6984617800,86328092267.8
2017-06-23,'399905,中证 500,6010.3137,6010.3137,5923.5507,5978.2385,6350512400,73951244990.9
2017-06-22,'399905,中证 500,5992.3352,6094.5533,5992.3352,6074.3663,6922564100,82350322635.8
2017-06-21,'399905,中证 500,6078.1925,6080.5326,6035.2737,6074.6095,5673042900,66856678681.2
2017-06-20,'399905,中证 500,6066.9046,6089.8121,6058.6882,6061.1098,6612240800,77790508879.8
2017-06-19,'399905,中证 500,6057.4115,6057.4115,6009.2243,6010.9392,5923158500,67315215223.7
2017-06-16,'399905,中证 500,6012.9996,6027.395,6003.2623,6016.9727,5691259600,66287703873.7
2017-06-15,'399905,中证 500,6021.1651,6024.3764,5959.1892,5959.4746,6499111000,73277153513.9
2017-06-14,'399905,中证 500,5966.4314,5992.7818,5958.2003,5976.0141,6092696300,71476434179.6
2017-06-13,'399905,中证 500,5980.0566,5986.8692,5894.2253,5895.4692,6042416900,70753185224.1
2017-06-12,'399905,中证 500,5902.8551,5950.0431,5896.4049,5943.6443,6035967500,70214585116.9
2017-06-09,'399905,中证 500,5969.2741,5971.5251,5922.7285,5952.4061,6210987400,69574732886.3
2017-06-08,'399905,中证 500,5958.977,5972.7277,5940.7235,5947.975,6650654700,74753009504.5
