日期,股票代码,名称,收盘价,最高价,最低价,开盘价,成交量,成交金额
2018-05-04,'000001,上证指数,3091.0334,3104.0925,3086.7845,3093.1169,118711265,1.48436363354e+11
2018-05-03,'000001,上证指数,3100.8586,3105.6598,3056.1573,3074.5165,139985620,1.73444959149e+11
2018-05-02,'000001,上证指数,3081.1773,3097.6039,3064.763,3087.4086,134184566,1.68246153004e+11
2018-04-27,'000001,上证指数,3082.2316,3088.0347,3049.9139,3082.4148,131225643,1.79520260002e+11
2018-04-26,'000001,上证指数,3075.0301,3121.9334,3067.9286,3119.4962,133972736,1.63783774602e+11
2018-04-25,'000001,上证指数,3117.9739,3122.9082,3107.0008,3112.3978,127311053,1.61298141662e+11
2018-04-24,'000001,上证指数,3128.9271,3136.0395,3069.7455,3069.7455,162274806,1.95545006122e+11
2018-04-23,'000001,上证指数,3068.012,3085.0573,3045.9369,3063.4427,131686340,1.57854795102e+11
2018-04-20,'000001,上证指数,3071.5425,3111.1707,3065.9214,3105.4617,155147091,1.85139069148e+11
2018-04-19,'000001,上证指数,3117.376,3127.4389,3090.2867,3094.2738,160056805,1.96198984683e+11
2018-04-18,'000001,上证指数,3091.3987,3096.889,3041.625,3091.9095,159290503,2.0223896997e+11
2018-04-17,'000001,上证指数,3066.7967,3118.7596,3064.0281,3112.9747,147222846,1.85428029255e+11
2018-04-16,'000001,上证指数,3110.6489,3153.1063,3096.1003,3152.8882,154415695,1.9223334925e+11
2018-04-13,'000001,上证指数,3159.0521,3197.8959,3155.5058,3192.0418,127552310,1.6365175064e+11
2018-04-12,'000001,上证指数,3180.1583,3205.2522,3177.0492,3203.2782,148231313,1.85040054563e+11
2018-04-11,'000001,上证指数,3208.0818,3220.8453,3191.5865,3197.3719,175867197,2.11420423991e+11
2018-04-10,'000001,上证指数,3190.3216,3190.6492,3139.0807,3144.2568,168201359,2.06087413147e+11
2018-04-09,'000001,上证指数,3138.2936,3146.0926,3110.3025,3125.4415,139608621,1.77236920079e+11
2018-04-04,'000001,上证指数,3131.1114,3163.3404,3128.8668,3147.0491,146976682,1.93492824191e+11
2018-04-03,'000001,上证指数,3136.6332,3144.3321,3119.1321,3130.013,152216674,1.89692715179e+11
2018-04-02,'000001,上证指数,3163.179,3192.3403,3159.986,3169.7787,177727777,2.26253566388e+11
2018-03-30,'000001,上证指数,3168.8966,3177.7208,3152.8888,3161.7856,154646596,1.96006696915e+11
2018-03-29,'000001,上证指数,3160.5306,3174.5089,3098.2465,3127.2628,170312384,2.10920223319e+11
2018-03-28,'000001,上证指数,3122.2895,3165.2126,3117.5336,3130.5711,163500488,2.08617851698e+11
2018-03-27,'000001,上证指数,3166.6488,3172.7777,3143.5695,3164.7976,189073383,2.27085087304e+11
2018-03-26,'000001,上证指数,3133.7218,3134.2759,3091.4575,3117.3192,186366350,2.15910259058e+11
2018-03-23,'000001,上证指数,3152.7608,3188.2351,3110.6637,3172.772,275532013,2.93405066032e+11
2018-03-22,'000001,上证指数,3263.4803,3288.7967,3242.7619,3281.265,150432977,1.84471728778e+11
2018-03-21,'000001,上证指数,3280.9521,3314.209,3268.8779,3299.731,168398277,2.08617686675e+11
2018-03-20,'000001,上证指数,3290.6399,3292.5742,3252.4333,3257.2188,139881081,1.66979881361e+11
2018-03-19,'000001,上证指数,3279.2517,3280.5673,3251.0471,3264.9281,137954980,1.69772206991e+11
2018-03-16,'000001,上证指数,3269.8821,3300.5654,3269.2826,3290.209,141203647,1.67761534889e+11
2018-03-15,'000001,上证指数,3291.112,3297.0981,3273.2008,3277.5143,148573606,1.79516618063e+11
2018-03-14,'000001,上证指数,3291.3819,3304.9787,3287.3558,3298.6655,157491085,1.83457630435e+11
2018-03-13,'000001,上证指数,3310.2389,3333.8754,3307.3764,3324.1215,177114353,2.02375116954e+11
2018-03-12,'000001,上证指数,3326.6992,3333.5611,3313.5552,3319.2089,206532436,2.47894176208e+11
2018-03-09,'000001,上证指数,3307.1656,3309.7153,3283.5591,3291.4258,168424509,2.02349181916e+11
2018-03-08,'000001,上证指数,3288.4055,3289.4974,3261.5524,3268.3468,149827519,1.75895391217e+11
2018-03-07,'000001,上证指数,3271.6683,3308.4063,3264.7639,3288.8645,168665019,1.93489335358e+11
2018-03-06,'000001,上证指数,3289.6419,3290.2534,3243.654,3266.4868,195358046,2.24381789482e+11
2018-03-05,'000001,上证指数,3256.9263,3269.3999,3236.7172,3255.8713,144835988,1.74148634504e+11
2018-03-02,'000001,上证指数,3254.5283,3269.9377,3242.2669,3248.4464,150861063,1.78602991865e+11
2018-03-01,'000001,上证指数,3273.7549,3280.1491,3228.5848,3235.0887,159098320,1.85277781989e+11
2018-02-28,'000001,上证指数,3259.408,3277.8324,3239.8438,3264.0585,151043536,1.80233815226e+11
2018-02-27,'000001,上证指数,3292.0679,3328.6719,3284.6293,3328.6719,174219368,2.04394381464e+11
2018-02-26,'000001,上证指数,3329.5737,3335.9856,3281.615,3307.295,188568602,2.1333303489e+11
2018-02-23,'000001,上证指数,3289.0241,3294.1338,3258.4878,3275.429,145790368,1.59502514787e+11
2018-02-22,'000001,上证指数,3268.5589,3269.9156,3234.1152,3237.5692,138730445,1.57303882451e+11
2018-02-14,'000001,上证指数,3199.1589,3203.4967,3171.3836,3188.2475,100322827,1.14552202959e+11
2018-02-13,'000001,上证指数,3184.9587,3219.2169,3176.1066,3176.1066,151527597,1.72045207006e+11
2018-02-12,'000001,上证指数,3154.1254,3168.1258,3113.6054,3128.3709,153310831,1.7100318223e+11
2018-02-09,'000001,上证指数,3129.8508,3180.11,3062.7426,3172.8509,256389176,2.72095086839e+11
2018-02-08,'000001,上证指数,3262.0504,3307.1623,3225.7117,3281.0458,201262499,2.22348685287e+11
2018-02-07,'000001,上证指数,3309.2598,3425.5377,3304.007,3412.7441,260939714,2.95264429885e+11
2018-02-06,'000001,上证指数,3370.652,3440.124,3364.2163,3418.01,280555477,3.18818541762e+11
2018-02-05,'000001,上证指数,3487.497,3487.7211,3406.2405,3411.6698,217673754,2.52198769276e+11
2018-02-02,'000001,上证指数,3462.0808,3463.1639,3388.8597,3419.2249,208120551,2.36278755619e+11
2018-02-01,'000001,上证指数,3446.9799,3495.0933,3424.4188,3478.6701,260504707,2.92882256282e+11
2018-01-31,'000001,上证指数,3480.8334,3495.4533,3454.7259,3470.5089,207253403,2.42657958628e+11
2018-01-30,'000001,上证指数,3488.009,3523.0513,3484.6556,3511.5005,186369975,2.24681692538e+11
2018-01-29,'000001,上证指数,3523.0007,3587.0323,3510.2689,3563.64,236026965,2.8541700444e+11
2018-01-26,'000001,上证指数,3558.1288,3574.9048,3534.1952,3535.4931,222698295,2.58149514607e+11
2018-01-25,'000001,上证指数,3548.307,3571.4805,3528.0349,3555.1677,243413422,2.87989534956e+11
2018-01-24,'000001,上证指数,3559.4653,3569.4891,3527.1119,3553.4787,252954496,3.07629217063e+11
2018-01-23,'000001,上证指数,3546.5048,3547.2222,3504.3439,3504.3439,238705904,2.82091889346e+11
2018-01-22,'000001,上证指数,3501.3622,3503.3857,3475.673,3476.9939,217487534,2.61295714088e+11
2018-01-19,'000001,上证指数,3487.864,3498.4341,3474.2915,3481.62,247536733,2.94189072369e+11
2018-01-18,'000001,上证指数,3474.754,3476.546,3448.7885,3449.881,220039555,2.67692640536e+11
2018-01-17,'000001,上证指数,3444.6713,3465.2049,3430.5114,3438.5762,261045030,3.16532678889e+11
2018-01-16,'000001,上证指数,3436.594,3437.5827,3401.9606,3403.4694,211475468,2.66578815169e+11
2018-01-15,'000001,上证指数,3410.4882,3442.5008,3402.312,3428.9508,232009283,2.86362732919e+11
2018-01-12,'000001,上证指数,3428.9407,3435.4239,3417.9802,3423.8793,174063404,2.15961455748e+11
2018-01-11,'000001,上证指数,3425.3449,3426.4829,3405.639,3415.585,173812133,2.18414134129e+11
2018-01-10,'000001,上证指数,3421.8343,3430.2139,3398.8423,3414.1128,209094997,2.54515441261e+11
2018-01-09,'000001,上证指数,3413.8996,3417.2278,3403.5869,3406.1116,191488551,2.3824997507e+11
2018-01-08,'000001,上证指数,3409.4795,3412.7307,3384.5591,3391.5528,236165106,2.86213219094e+11
2018-01-05,'000001,上证指数,3391.7501,3402.0694,3380.245,3386.464,213060681,2.48187840542e+11
2018-01-04,'000001,上证指数,3385.7102,3392.8264,3365.2954,3371.0,206955288,2.43090768694e+11
2018-01-03,'000001,上证指数,3369.1084,3379.9152,3345.2887,3347.7428,213836149,2.58366523235e+11
2018-01-02,'000001,上证指数,3348.3259,3349.053,3314.0307,3314.0307,202278860,2.27788461113e+11
2017-12-29,'000001,上证指数,3307.1721,3308.2249,3292.7699,3295.2461,141586836,1.70356755129e+11
2017-12-28,'000001,上证指数,3296.3847,3304.0962,3263.7282,3272.2913,175371670,2.08019859614e+11
2017-12-27,'000001,上证指数,3275.7828,3307.0798,3270.349,3302.4612,162674890,1.98264675156e+11
2017-12-26,'000001,上证指数,3306.1246,3307.2994,3274.3274,3277.8372,142434501,1.74679263836e+11
2017-12-25,'000001,上证指数,3280.461,3312.2998,3270.4407,3296.2106,146893635,1.77293589884e+11
2017-12-22,'000001,上证指数,3297.063,3307.3276,3293.4415,3297.6852,124047326,1.52099443907e+11
2017-12-21,'000001,上证指数,3300.0593,3309.2233,3267.4042,3281.1179,142127927,1.73740095582e+11
2017-12-20,'000001,上证指数,3287.6057,3300.2124,3276.1201,3296.7403,137745118,1.67961847923e+11
2017-12-19,'000001,上证指数,3296.5384,3296.9398,3266.0191,3266.0191,115140134,1.50786582711e+11
2017-12-18,'000001,上证指数,3267.9224,3280.5438,3254.1775,3268.0335,120700389,1.49738224054e+11
2017-12-15,'000001,上证指数,3266.1371,3287.5292,3259.3883,3287.5292,130940618,1.61877917411e+11
2017-12-14,'000001,上证指数,3292.4385,3309.5295,3282.5732,3302.9322,120544235,1.51346087724e+11
2017-12-13,'000001,上证指数,3303.0373,3304.0101,3273.3248,3278.3968,111998647,1.45295312041e+11
2017-12-12,'000001,上证指数,3280.8136,3320.3103,3280.3291,3320.3103,124604827,1.60978615176e+11
2017-12-11,'000001,上证指数,3322.1956,3322.6736,3288.2949,3290.4881,131965984,1.72986431447e+11
2017-12-08,'000001,上证指数,3289.9924,3297.1304,3258.7593,3264.4776,133209314,1.65761649765e+11
2017-12-07,'000001,上证指数,3272.0542,3291.2817,3259.1637,3283.2791,132105900,1.61764588906e+11
2017-12-06,'000001,上证指数,3293.9648,3296.2013,3254.6108,3291.3128,151604452,1.79174378912e+11
2017-12-05,'000001,上证指数,3303.6751,3315.7373,3300.5117,3301.6906,208278862,2.4348960007e+11
2017-12-04,'000001,上证指数,3309.6183,3323.9961,3304.1034,3310.3814,148053288,1.85025359645e+11
2017-12-01,'000001,上证指数,3317.6174,3324.5161,3302.4398,3315.1051,139198300,1.77490257973e+11
2017-11-30,'000001,上证指数,3317.1884,3340.9201,3306.2832,3328.6427,156595851,1.9207678507e+11
2017-11-29,'000001,上证指数,3337.862,3343.0624,3305.5721,3335.5671,183805932,2.17769438092e+11
2017-11-28,'000001,上证指数,3333.657,3333.7998,3300.7808,3311.2322,138247799,1.67062933356e+11
2017-11-27,'000001,上证指数,3322.2298,3347.0506,3315.2642,3346.6567,166439170,2.05803398548e+11
2017-11-24,'000001,上证指数,3353.8207,3360.7459,3328.3339,3340.3842,159569663,2.07623884889e+11
2017-11-23,'000001,上证指数,3351.9182,3429.4237,3342.3324,3425.0093,215265393,2.70469023976e+11
2017-11-22,'000001,上证指数,3430.4643,3442.1777,3404.2865,3417.3313,213567093,2.73674733427e+11
2017-11-21,'000001,上证指数,3410.4977,3419.802,3377.5989,3382.3595,196871803,2.6530384986e+11
2017-11-20,'000001,上证指数,3392.3988,3393.1063,3337.116,3361.3563,176524683,2.28308136762e+11
2017-11-17,'000001,上证指数,3382.9075,3403.2855,3373.2956,3392.6834,249458153,3.13750356072e+11
2017-11-16,'000001,上证指数,3399.2503,3409.6532,3390.5888,3393.1937,156684332,2.20862462954e+11
2017-11-15,'000001,上证指数,3402.5245,3423.7495,3396.381,3416.2112,168792076,2.39734189059e+11
2017-11-14,'000001,上证指数,3429.5482,3450.4949,3419.6919,3446.5453,196472674,2.67435423302e+11
2017-11-13,'000001,上证指数,3447.8358,3449.1638,3435.0849,3435.1839,205389054,2.66738129757e+11
2017-11-10,'000001,上证指数,3432.6731,3438.7924,3414.3286,3423.1846,189276503,2.55772109999e+11
2017-11-09,'000001,上证指数,3427.7946,3428.7704,3408.6186,3410.6723,158650426,2.05433672251e+11
2017-11-08,'000001,上证指数,3415.4602,3434.4918,3404.8811,3409.1474,185436470,2.42025594078e+11
2017-11-07,'000001,上证指数,3413.5748,3415.1482,3387.9459,3389.4721,190571746,2.42595949401e+11
2017-11-06,'000001,上证指数,3388.1742,3389.3826,3356.5337,3369.685,154636468,2.04311225533e+11
2017-11-03,'000001,上证指数,3371.7441,3380.57,3347.3603,3377.7356,172714790,2.07437946243e+11
2017-11-02,'000001,上证指数,3383.3095,3391.652,3372.2131,3391.652,166864267,2.10014970657e+11
2017-11-01,'000001,上证指数,3395.9125,3410.3519,3388.5978,3393.9678,180566127,2.31978378197e+11
2017-10-31,'000001,上证指数,3393.3417,3397.0988,3376.1238,3380.999,153498206,1.99929584473e+11
2017-10-30,'000001,上证指数,3390.3371,3419.7315,3357.2762,3413.8679,208349286,2.57776652854e+11
2017-10-27,'000001,上证指数,3416.8124,3421.1026,3402.1141,3404.4978,170257173,2.12377187976e+11
2017-10-26,'000001,上证指数,3407.5671,3414.2415,3391.4549,3397.519,183768625,2.38596126822e+11
2017-10-25,'000001,上证指数,3396.8975,3398.3041,3382.0338,3384.8579,123131222,1.60060696668e+11
2017-10-24,'000001,上证指数,3388.2477,3388.6886,3374.1246,3376.5989,139897511,1.78552878856e+11
2017-10-23,'000001,上证指数,3380.699,3385.2853,3374.705,3382.28,130846289,1.64369441821e+11
2017-10-20,'000001,上证指数,3378.6481,3379.7652,3360.1001,3363.5138,127172851,1.55065093862e+11
2017-10-19,'000001,上证指数,3370.1721,3378.7359,3359.6284,3374.6444,158476495,1.8792129231e+11
2017-10-18,'000001,上证指数,3381.7937,3383.2323,3371.9249,3373.5281,157228791,1.94298766689e+11
2017-10-17,'000001,上证指数,3372.0407,3382.4072,3365.5646,3373.2342,125381725,1.62910828164e+11
2017-10-16,'000001,上证指数,3378.4704,3400.5113,3374.7687,3393.2055,174330620,2.21650689763e+11
2017-10-13,'000001,上证指数,3390.5233,3395.7484,3383.2392,3384.4883,139954764,1.81118458173e+11
2017-10-12,'000001,上证指数,3386.1,3390.2036,3372.5331,3385.5329,161809380,2.01667864058e+11
2017-10-11,'000001,上证指数,3388.2838,3395.7794,3379.1634,3381.488,181476704,2.31154505949e+11
2017-10-10,'000001,上证指数,3382.9879,3384.0262,3358.7953,3373.3446,179423841,2.31148615058e+11
2017-10-09,'000001,上证指数,3374.3781,3410.1704,3366.965,3403.2458,191736057,2.27440593874e+11
2017-09-29,'000001,上证指数,3348.9431,3357.0154,3340.3109,3340.3109,144862443,1.75892822952e+11
2017-09-28,'000001,上证指数,3339.6421,3344.6005,3336.1784,3343.8446,149444300,1.81955627406e+11
2017-09-27,'000001,上证指数,3345.2717,3349.6949,3340.2989,3340.8219,143086945,1.68981337689e+11
2017-09-26,'000001,上证指数,3343.5826,3347.1629,3332.5985,3336.3497,132628595,1.59039634038e+11
2017-09-25,'000001,上证指数,3341.5487,3350.9612,3334.9438,3344.5886,169621293,2.02401690547e+11
2017-09-22,'000001,上证指数,3352.5294,3356.4514,3334.9846,3347.1569,179234007,2.06583469029e+11
2017-09-21,'000001,上证指数,3357.8123,3377.8844,3356.8754,3364.6977,197448695,2.31946124431e+11
2017-09-20,'000001,上证指数,3365.9959,3370.0978,3346.5356,3352.1848,192196661,2.25839069303e+11
2017-09-19,'000001,上证指数,3356.8446,3370.4009,3344.7054,3365.5315,191129691,2.20728730019e+11
2017-09-18,'000001,上证指数,3362.8587,3371.7486,3352.5134,3352.5134,190319676,2.27938635395e+11
2017-09-15,'000001,上证指数,3353.6192,3365.5277,3345.3283,3365.1454,219765816,2.52910687798e+11
2017-09-14,'000001,上证指数,3371.4256,3391.6435,3361.3335,3383.47,221306487,2.56744421274e+11
2017-09-13,'000001,上证指数,3384.147,3387.1397,3366.5412,3374.7185,194550715,2.30733408867e+11
2017-09-12,'000001,上证指数,3379.488,3391.0694,3370.8519,3381.487,272910319,3.25024951982e+11
2017-09-11,'000001,上证指数,3376.4188,3384.81,3360.0462,3365.3506,219011019,2.56888810547e+11
2017-09-08,'000001,上证指数,3365.2426,3380.8898,3353.6876,3364.4275,198405184,2.35160227356e+11
2017-09-07,'000001,上证指数,3365.4974,3387.7956,3363.1765,3383.6281,221118685,2.64037023512e+11
2017-09-06,'000001,上证指数,3385.3888,3391.0105,3364.7645,3372.4277,229090785,2.62034653491e+11
2017-09-05,'000001,上证指数,3384.317,3390.8233,3371.5706,3377.1968,216552946,2.45596608276e+11
2017-09-04,'000001,上证指数,3379.583,3381.4027,3359.1309,3369.7185,267427849,2.96348432251e+11
2017-09-01,'000001,上证指数,3367.1194,3381.9252,3358.4724,3365.9913,282497584,3.13722092738e+11
2017-08-31,'000001,上证指数,3360.8103,3367.3581,3340.6865,3361.4621,234419781,2.69133107793e+11
2017-08-30,'000001,上证指数,3363.6266,3376.6481,3357.0803,3361.8207,246863312,2.79640796622e+11
2017-08-29,'000001,上证指数,3365.2261,3374.5947,3354.4627,3362.0604,219504535,2.68916094847e+11
2017-08-28,'000001,上证指数,3362.6514,3375.0339,3336.1264,3336.1264,257461438,3.05319883095e+11
2017-08-25,'000001,上证指数,3331.5221,3331.9146,3271.4608,3271.4608,205839482,2.27141029378e+11
2017-08-24,'000001,上证指数,3271.5117,3297.9886,3266.3589,3287.9594,163468937,1.86245056566e+11
2017-08-23,'000001,上证指数,3287.7049,3299.4572,3274.4404,3283.7966,179832208,2.04330421446e+11
2017-08-22,'000001,上证指数,3290.2257,3293.476,3274.941,3287.6147,186537991,2.22927491486e+11
2017-08-21,'000001,上证指数,3286.9055,3287.5186,3270.4753,3274.5805,186122483,2.09718592884e+11
2017-08-18,'000001,上证指数,3268.7243,3275.0763,3248.0833,3253.2434,191122483,2.18437740745e+11
2017-08-17,'000001,上证指数,3268.4298,3269.1389,3251.4593,3253.8455,203622551,2.2837694421e+11
2017-08-16,'000001,上证指数,3246.4512,3248.785,3228.8705,3247.8525,176852051,2.00832533704e+11
2017-08-15,'000001,上证指数,3251.2617,3263.5892,3235.1013,3235.2298,182297997,2.04595858616e+11
2017-08-14,'000001,上证指数,3237.3602,3240.0517,3206.0436,3206.0436,190346796,2.09096078748e+11
2017-08-11,'000001,上证指数,3208.5413,3245.1163,3200.7481,3237.9222,262962995,2.6699826238e+11
2017-08-10,'000001,上证指数,3261.7494,3282.519,3236.1829,3269.7347,240684622,2.51854039692e+11
2017-08-09,'000001,上证指数,3275.573,3277.9433,3263.8468,3277.8083,235597907,2.37815125492e+11
2017-08-08,'000001,上证指数,3281.8728,3285.4833,3269.6582,3277.1887,252043537,2.55770184456e+11
2017-08-07,'000001,上证指数,3279.4566,3280.1035,3243.7153,3257.67,231173379,2.31874371766e+11
2017-08-04,'000001,上证指数,3262.0809,3287.1929,3261.3066,3269.3182,275906340,2.85634760381e+11
2017-08-03,'000001,上证指数,3272.9286,3293.3686,3262.1554,3279.9864,233277004,2.43549542715e+11
2017-08-02,'000001,上证指数,3285.0568,3305.4313,3282.0377,3288.5183,266730628,2.79352341794e+11
2017-08-01,'000001,上证指数,3292.6383,3292.6383,3273.5038,3274.3685,237194594,2.56419942206e+11
2017-07-31,'000001,上证指数,3273.0283,3276.9461,3251.1941,3252.7519,246039440,2.53525920802e+11
2017-07-28,'000001,上证指数,3253.2404,3256.3706,3232.9634,3240.1728,182226880,1.98428584091e+11
2017-07-27,'000001,上证指数,3249.7814,3251.9261,3220.6366,3243.765,228485945,2.4257208146e+11
2017-07-26,'000001,上证指数,3247.6748,3264.8483,3228.0389,3244.4608,213542005,2.28460518517e+11
2017-07-25,'000001,上证指数,3243.6894,3261.6454,3233.1376,3249.1376,205573873,2.13405498975e+11
2017-07-24,'000001,上证指数,3250.5989,3261.1046,3230.0705,3230.898,233056399,2.50631194263e+11
2017-07-21,'000001,上证指数,3237.9817,3247.7122,3231.9556,3236.5881,206003251,2.2195690991e+11
2017-07-20,'000001,上证指数,3244.8647,3246.236,3225.4328,3227.5056,232108392,2.45825421933e+11
2017-07-19,'000001,上证指数,3230.9762,3232.9408,3179.73,3181.4015,272420726,2.69771019587e+11
2017-07-18,'000001,上证指数,3187.5672,3187.671,3150.1284,3159.7318,190623060,1.96452361519e+11
2017-07-17,'000001,上证指数,3176.4648,3230.354,3139.5035,3219.7914,266205274,2.74653250098e+11
2017-07-14,'000001,上证指数,3222.4168,3222.9784,3204.8529,3212.0316,160126773,1.74312138191e+11
2017-07-13,'000001,上证指数,3218.1632,3219.2683,3190.3393,3192.3615,195303611,2.10820896339e+11
2017-07-12,'000001,上证指数,3197.5439,3215.1962,3177.9346,3201.9292,186900880,2.01799622184e+11
2017-07-11,'000001,上证指数,3203.0375,3226.908,3199.2235,3201.5169,187837262,2.05493366275e+11
2017-07-10,'000001,上证指数,3212.6319,3223.3402,3203.2089,3208.4627,198928010,2.22828311758e+11
2017-07-07,'000001,上证指数,3217.9567,3219.5232,3195.2905,3203.8225,176715416,2.01938313218e+11
2017-07-06,'000001,上证指数,3212.444,3215.95,3188.7733,3203.8631,175809287,2.02209616966e+11
2017-07-05,'000001,上证指数,3207.1342,3207.3095,3174.7081,3179.2169,148296483,1.73554012075e+11
2017-07-04,'000001,上证指数,3182.8039,3193.0644,3174.314,3192.8885,141114967,1.61454562393e+11
2017-07-03,'000001,上证指数,3195.9116,3196.2861,3177.0244,3191.9982,140305717,1.56575784396e+11
2017-06-30,'000001,上证指数,3192.4269,3193.2411,3171.5703,3176.9481,121464543,1.43195603458e+11
2017-06-29,'000001,上证指数,3188.0625,3188.7741,3174.2835,3174.9811,128755470,1.47249798104e+11
2017-06-28,'000001,上证指数,3173.2014,3193.4397,3170.7859,3183.6334,146516720,1.62081099741e+11
2017-06-27,'000001,上证指数,3191.1969,3193.4613,3172.463,3183.4198,148201198,1.67523800312e+11
2017-06-26,'000001,上证指数,3185.4439,3187.8891,3156.9767,3157.0022,173579211,2.00419302226e+11
2017-06-23,'000001,上证指数,3157.873,3158.0474,3118.0946,3138.4441,154843648,1.75568524171e+11
2017-06-22,'000001,上证指数,3147.4532,3186.9823,3146.6432,3152.2424,191344006,2.20438439512e+11
2017-06-21,'000001,上证指数,3156.2118,3157.0275,3132.6173,3148.9861,136688268,1.67048215951e+11
2017-06-20,'000001,上证指数,3140.0136,3150.4646,3134.6106,3148.0187,141191802,1.6249801458e+11
2017-06-19,'000001,上证指数,3144.3739,3146.7703,3121.7787,3122.1578,134891758,1.51741797886e+11
2017-06-16,'000001,上证指数,3123.1662,3134.2511,3117.8567,3126.3728,129652758,1.49215477636e+11
