日期,股票代码,名称,收盘价,最高价,最低价,开盘价,成交量,成交金额
2018-03-27,'399001,深证成指,10775.7105,10799.3692,10675.4966,10683.1578,11413423430,1.65516595135e+11
2018-03-26,'399001,深证成指,10564.3754,10564.3754,10217.2186,10303.7455,10187867150,1.36695547415e+11
2018-03-23,'399001,深证成指,10439.9863,10664.9275,10256.4996,10511.1573,14841133916,1.82835579246e+11
2018-03-22,'399001,深证成指,10877.2518,11035.5829,10858.4448,10988.8265,8265315372,1.15856630118e+11
2018-03-21,'399001,深证成指,10980.5494,11170.5618,10973.5849,11100.9119,9414460901,1.30873210214e+11
2018-03-20,'399001,深证成指,11077.8014,11082.0271,10951.9879,10982.7295,8032758019,1.12864740498e+11
2018-03-19,'399001,深证成指,11068.493,11120.7499,10994.6781,11046.0295,8058579857,1.15227083743e+11
2018-03-16,'399001,深证成指,11051.1216,11192.3565,11051.1216,11166.4313,8167870434,1.17770874834e+11
2018-03-15,'399001,深证成指,11163.6543,11195.9443,11051.6217,11100.531,9025535222,1.28070658895e+11
2018-03-14,'399001,深证成指,11139.6271,11242.3042,11138.3903,11198.7722,9393447035,1.33514639427e+11
2018-03-13,'399001,深证成指,11241.4055,11335.2981,11236.3803,11311.04,10887409225,1.50647810136e+11
2018-03-12,'399001,深证成指,11326.2715,11328.7681,11260.4569,11266.3218,13413395191,1.92493540915e+11
2018-03-09,'399001,深证成指,11194.9143,11203.7235,11030.5529,11040.3666,12027299171,1.61745591248e+11
2018-03-08,'399001,深证成指,11019.078,11019.078,10892.1823,10902.351,8324637656,1.16290714802e+11
2018-03-07,'399001,深证成指,10904.9881,11031.4789,10897.5803,10993.9518,9184802186,1.23459995588e+11
2018-03-06,'399001,深证成指,11007.9518,11007.9518,10873.8454,10909.2753,11222999765,1.53833156351e+11
2018-03-05,'399001,深证成指,10875.6799,10913.0313,10813.4652,10882.8669,8001948506,1.14207851793e+11
2018-03-02,'399001,深证成指,10856.2464,10947.3861,10840.0083,10857.8706,9156592386,1.3064455529e+11
2018-03-01,'399001,深证成指,10943.1309,10943.1309,10732.926,10754.6192,9784812321,1.40419147207e+11
2018-02-28,'399001,深证成指,10828.7302,10875.7066,10656.3578,10705.8128,10088464651,1.45016293963e+11
2018-02-27,'399001,深证成指,10807.5346,10915.3642,10791.9537,10898.2887,10396870997,1.48795042289e+11
2018-02-26,'399001,深证成指,10895.5619,10920.2101,10670.1673,10731.3128,11184104981,1.51357487613e+11
2018-02-23,'399001,深证成指,10662.7915,10700.1098,10578.7873,10667.812,7588577547,1.01631687916e+11
2018-02-22,'399001,深证成指,10658.9367,10667.7996,10526.9834,10547.8067,7839374335,1.03982468596e+11
2018-02-14,'399001,深证成指,10431.9136,10433.0922,10319.1469,10381.1584,5341472193,70940894615.2
2018-02-13,'399001,深证成指,10362.4319,10486.8101,10350.174,10367.6821,7723292722,1.04260087608e+11
2018-02-12,'399001,深证成指,10291.882,10325.6836,10059.8576,10059.8576,8102781332,1.08794150532e+11
2018-02-09,'399001,深证成指,10001.2272,10172.7755,9868.8337,10096.465,11353444459,1.41221912223e+11
2018-02-08,'399001,深证成指,10372.5877,10411.2028,10219.2144,10219.3897,8617579789,1.16716299087e+11
2018-02-07,'399001,深证成指,10246.9738,10599.5363,10173.6626,10563.3133,11273022855,1.50179341363e+11
2018-02-06,'399001,深证成指,10377.6098,10685.1586,10377.6098,10603.535,11786371076,1.5630511576e+11
2018-02-05,'399001,深证成指,10836.2519,10873.241,10741.8463,10761.0831,9111508712,1.27914929062e+11
2018-02-02,'399001,深证成指,10925.1608,10933.1549,10663.5424,10794.127,10698956389,1.37845154492e+11
2018-02-01,'399001,深证成指,10864.3418,11171.3574,10836.3511,11145.41,12916857238,1.62911101518e+11
2018-01-31,'399001,深证成指,11159.676,11244.1804,11119.3167,11210.0642,10715753561,1.44127268259e+11
2018-01-30,'399001,深证成指,11278.7808,11370.0026,11260.3125,11319.9747,9384602002,1.30350901473e+11
2018-01-29,'399001,深证成指,11352.7155,11556.6482,11323.687,11547.6843,12243611415,1.71148024901e+11
2018-01-26,'399001,深证成指,11557.8156,11605.1277,11512.9397,11524.7017,10084304580,1.44996876067e+11
2018-01-25,'399001,深证成指,11552.5616,11633.4576,11548.6785,11588.3766,12389611143,1.74107974127e+11
2018-01-24,'399001,深证成指,11607.5689,11613.955,11456.261,11548.207,12784332890,1.80068251184e+11
2018-01-23,'399001,深证成指,11555.2547,11564.952,11493.7392,11514.562,10158319521,1.43521835999e+11
2018-01-22,'399001,深证成指,11513.0809,11513.0809,11273.6896,11289.8579,10775615662,1.56937311675e+11
2018-01-19,'399001,深证成指,11296.2734,11393.0444,11276.5663,11314.457,11200760190,1.47836576662e+11
2018-01-18,'399001,深证成指,11319.9053,11375.1113,11279.423,11287.6392,8956302293,1.25692390753e+11
2018-01-17,'399001,深证成指,11303.9665,11367.1568,11185.9212,11366.5994,13319300474,1.83708902126e+11
2018-01-16,'399001,深证成指,11386.9104,11402.456,11283.2864,11283.6041,11703058712,1.66167132665e+11
2018-01-15,'399001,深证成指,11307.4599,11476.5774,11277.3076,11453.3318,13322457734,1.79733440326e+11
2018-01-12,'399001,深证成指,11461.9914,11496.5313,11420.2636,11459.4576,10223045532,1.34634989203e+11
2018-01-11,'399001,深证成指,11464.196,11482.8122,11372.3608,11411.5839,10651526477,1.4446165373e+11
2018-01-10,'399001,深证成指,11437.0839,11446.4144,11345.096,11439.22,11376678709,1.51791087703e+11
2018-01-09,'399001,深证成指,11447.0911,11449.5977,11358.1283,11371.9282,10794406396,1.42020598206e+11
2018-01-08,'399001,深证成指,11382.7165,11386.0381,11287.6038,11343.8211,12276753714,1.6512052429e+11
2018-01-05,'399001,深证成指,11342.8477,11372.286,11310.2883,11339.5692,10770028720,1.46189525803e+11
2018-01-04,'399001,深证成指,11341.3455,11341.3455,11259.4582,11270.9137,9922640278,1.45587020709e+11
2018-01-03,'399001,深证成指,11280.2962,11316.4601,11171.1183,11181.1839,11548703250,1.64637836171e+11
2018-01-02,'399001,深证成指,11178.0516,11178.0516,11072.868,11079.6412,9793974604,1.33620614006e+11
2017-12-29,'399001,深证成指,11040.45,11040.6211,10971.6376,10984.86,7618281841,1.04333205858e+11
2017-12-28,'399001,深证成指,10974.007,11029.0851,10891.7547,10907.8334,8965050653,1.19407427913e+11
2017-12-27,'399001,深证成指,10911.2116,11026.7291,10911.2116,11007.4423,8688320697,1.16547498329e+11
2017-12-26,'399001,深证成指,11021.8312,11025.1043,10900.6361,11002.3356,7580282610,98648881695.1
2017-12-25,'399001,深证成指,11005.5029,11132.5916,10967.3705,11102.1611,8174256941,1.14239053922e+11
2017-12-22,'399001,深证成指,11094.1551,11154.7465,11078.2609,11112.732,6926971478,1.0104174181e+11
2017-12-21,'399001,深证成指,11118.2466,11149.037,10935.2239,10988.7656,8510490814,1.20888776284e+11
2017-12-20,'399001,深证成指,11003.3333,11079.1272,10988.8945,11072.405,7426426175,1.07857984664e+11
2017-12-19,'399001,深证成指,11074.9946,11077.1844,10963.7947,10964.1437,7115960470,1.02904084947e+11
2017-12-18,'399001,深证成指,10960.1156,11046.0981,10916.1883,10991.1137,7195290035,1.06472276516e+11
2017-12-15,'399001,深证成指,10998.1171,11104.8163,10970.7285,11092.1542,8756585452,1.20367372422e+11
2017-12-14,'399001,深证成指,11110.1776,11165.6094,11070.98,11138.4623,7992656169,1.16684443024e+11
2017-12-13,'399001,深证成指,11143.8888,11143.8888,11019.5939,11030.0152,7344833397,1.0802500555e+11
2017-12-12,'399001,深证成指,11043.2121,11176.5772,11043.2121,11145.7527,8254757087,1.22651923243e+11
2017-12-11,'399001,深证成指,11143.2609,11143.2609,10962.1772,10962.1772,8958021160,1.33399062293e+11
2017-12-08,'399001,深证成指,10935.0573,10964.7902,10789.1744,10789.1744,7986843588,1.1426268819e+11
2017-12-07,'399001,深证成指,10801.2531,10925.2024,10795.8404,10886.259,7323516032,1.02800623543e+11
2017-12-06,'399001,深证成指,10911.3293,10911.3293,10716.2891,10838.0427,8913302127,1.2208319648e+11
2017-12-05,'399001,深证成指,10854.7551,11044.1766,10801.4036,10988.0692,9703666427,1.35107234887e+11
2017-12-04,'399001,深证成指,11014.5486,11099.8339,10993.5138,11007.1922,8793814926,1.2272781383e+11
2017-12-01,'399001,深证成指,11013.1535,11077.4341,10926.772,10941.8695,8170576449,1.17681892323e+11
2017-11-30,'399001,深证成指,10944.0985,11079.9305,10908.7021,11036.7519,8168559062,1.17216689839e+11
2017-11-29,'399001,深证成指,11082.1318,11108.4497,10936.9893,11095.9076,9812892290,1.38175799487e+11
2017-11-28,'399001,深证成指,11091.1366,11091.1366,10936.3994,10938.3972,8421408288,1.18368767507e+11
2017-11-27,'399001,深证成指,10954.1806,11126.7843,10936.1437,11126.7843,10078995249,1.36383675298e+11
2017-11-24,'399001,深证成指,11168.393,11225.2003,11058.9916,11135.0693,9368932526,1.39130497033e+11
2017-11-23,'399001,深证成指,11175.4702,11520.0407,11162.5337,11520.0407,11730004877,1.7192127715e+11
2017-11-22,'399001,深证成指,11560.7971,11666.1304,11454.2624,11598.0391,11900134822,1.78762469509e+11
2017-11-21,'399001,深证成指,11602.0998,11602.0998,11407.396,11419.0888,12278269827,1.80751030026e+11
2017-11-20,'399001,深证成指,11437.5458,11437.5458,11087.5263,11229.5846,10492141729,1.51605229201e+11
2017-11-17,'399001,深证成指,11292.9338,11555.8719,11292.9338,11519.9206,12948918860,1.81991404912e+11
2017-11-16,'399001,深证成指,11537.9562,11549.0778,11415.755,11442.8523,10333060625,1.51938727045e+11
2017-11-15,'399001,深证成指,11462.11,11583.9726,11390.2971,11547.9991,9976940767,1.57434865984e+11
2017-11-14,'399001,深证成指,11582.9247,11700.7273,11538.3389,11689.9354,12264579673,1.8270133907e+11
2017-11-13,'399001,深证成指,11694.9964,11714.9798,11631.1896,11657.6324,11998941627,1.82668873139e+11
2017-11-10,'399001,深证成指,11645.0469,11659.6547,11531.5892,11540.5482,11382359681,1.69328298017e+11
2017-11-09,'399001,深证成指,11553.2395,11553.2395,11414.2003,11443.5386,10360933287,1.48585328371e+11
2017-11-08,'399001,深证成指,11447.4005,11563.8154,11441.799,11460.1482,12050190859,1.75301860761e+11
2017-11-07,'399001,深证成指,11467.9687,11467.9687,11370.9919,11374.0921,11188937050,1.55542582532e+11
2017-11-06,'399001,深证成指,11373.7359,11373.7359,11181.2882,11218.0403,10361304291,1.42953415159e+11
2017-11-03,'399001,深证成指,11215.1941,11334.6815,11165.0615,11287.5486,10218123849,1.38827451112e+11
2017-11-02,'399001,深证成指,11292.4219,11337.0106,11251.8147,11336.4766,10056338628,1.33195332689e+11
2017-11-01,'399001,深证成指,11350.3205,11424.4831,11341.0735,11370.5211,8744491016,1.2805964606e+11
2017-10-31,'399001,深证成指,11367.6192,11368.1866,11274.166,11293.3408,8498221282,1.23045153669e+11
2017-10-30,'399001,深证成指,11312.607,11472.2795,11192.1762,11446.7948,12473017657,1.62486486047e+11
2017-10-27,'399001,深证成指,11444.5241,11484.9068,11415.3666,11456.566,9570489526,1.28452098824e+11
2017-10-26,'399001,深证成指,11461.2847,11509.024,11413.9315,11430.0014,10067808270,1.44916563015e+11
2017-10-25,'399001,深证成指,11437.2089,11437.2089,11324.1686,11330.7515,8715593473,1.15965494401e+11
2017-10-24,'399001,深证成指,11339.1268,11339.1268,11260.6789,11289.0152,7995326277,1.14085634116e+11
2017-10-23,'399001,深证成指,11306.3074,11306.3074,11228.6801,11239.6943,7891042158,1.06864513109e+11
2017-10-20,'399001,深证成指,11238.8771,11238.8771,11140.3361,11154.932,7219536893,1.02801751663e+11
2017-10-19,'399001,深证成指,11189.5525,11290.7236,11179.1858,11275.3125,9601003074,1.2504125159e+11
2017-10-18,'399001,深证成指,11282.7468,11323.2573,11240.6321,11277.5399,9304480019,1.23644271032e+11
2017-10-17,'399001,深证成指,11275.3409,11318.0042,11214.8224,11254.4105,8237830022,1.14859297608e+11
2017-10-16,'399001,深证成指,11271.1992,11422.935,11267.27,11401.8673,12424564982,1.61306294887e+11
2017-10-13,'399001,深证成指,11399.0941,11400.054,11308.0371,11312.2685,9679124571,1.31719261076e+11
2017-10-12,'399001,深证成指,11307.3248,11337.1242,11240.6567,11309.3604,9543122910,1.31170515002e+11
2017-10-11,'399001,深证成指,11312.4958,11344.5892,11285.9159,11319.4608,11263557912,1.63939761176e+11
2017-10-10,'399001,深证成指,11329.5134,11329.5134,11229.0219,11260.7719,11143360350,1.55404975005e+11
2017-10-09,'399001,深证成指,11264.2732,11305.4611,11214.9002,11248.3519,12270713747,1.70342308255e+11
2017-09-29,'399001,深证成指,11087.1865,11121.4396,11042.7181,11042.7181,9860810046,1.30474618441e+11
2017-09-28,'399001,深证成指,11031.4214,11072.562,11015.4814,11029.4743,9733874336,1.28492383427e+11
2017-09-27,'399001,深证成指,11036.7804,11063.1329,10951.885,10951.9586,8941628869,1.25347104738e+11
2017-09-26,'399001,深证成指,10950.769,10951.1416,10890.9183,10915.655,8653640511,1.14848785523e+11
2017-09-25,'399001,深证成指,10930.6702,11056.6553,10911.034,11054.2601,9290991430,1.32539132242e+11
2017-09-22,'399001,深证成指,11069.8219,11085.4297,11025.8856,11067.1079,9518885865,1.35991368497e+11
2017-09-21,'399001,深证成指,11098.3388,11199.1886,11098.3388,11187.8842,11198244962,1.59637526782e+11
2017-09-20,'399001,深证成指,11191.1301,11191.1301,11083.2139,11083.8489,11483735189,1.61953771077e+11
2017-09-19,'399001,深证成指,11083.8994,11181.1766,11055.2375,11160.4229,11030718288,1.58795434514e+11
2017-09-18,'399001,深证成指,11153.5325,11154.754,11062.4343,11062.4343,10933314119,1.52290608969e+11
2017-09-15,'399001,深证成指,11063.1043,11105.0241,11022.254,11058.0959,11912536799,1.66130136308e+11
2017-09-14,'399001,深证成指,11070.4924,11124.5384,11033.8228,11091.975,11988376190,1.68179250252e+11
2017-09-13,'399001,深证成指,11091.4925,11091.4925,11015.7357,11040.1049,11033163398,1.61719853708e+11
2017-09-12,'399001,深证成指,11043.6058,11131.9469,11019.8726,11063.8464,15725056309,2.32956351056e+11
2017-09-11,'399001,深证成指,11053.7294,11053.7294,10963.6218,10979.7211,11490102859,1.70384654145e+11
2017-09-08,'399001,深证成指,10970.7726,11011.1062,10911.8176,10961.6995,10387451970,1.51130202708e+11
2017-09-07,'399001,深证成指,10969.1267,11059.471,10966.5434,11030.5985,12603651654,1.8017786872e+11
2017-09-06,'399001,深证成指,11024.5857,11036.8948,10939.258,10959.3074,12496037243,1.76075167204e+11
2017-09-05,'399001,深证成指,10986.9477,10995.5276,10928.8587,10958.2024,11739483605,1.58809600333e+11
2017-09-04,'399001,深证成指,10962.8544,10969.5731,10859.3554,10882.1279,13309440789,1.79985262684e+11
2017-09-01,'399001,深证成指,10880.5565,10880.5565,10807.7748,10822.494,12416092399,1.65504617906e+11
2017-08-31,'399001,深证成指,10816.6442,10837.3892,10759.7895,10823.3097,9724069293,1.34153856745e+11
2017-08-30,'399001,深证成指,10813.9266,10825.8856,10762.2378,10762.2378,10250957490,1.36704853087e+11
2017-08-29,'399001,深证成指,10762.3662,10818.2237,10742.1314,10796.5395,10457565117,1.42590986458e+11
2017-08-28,'399001,深证成指,10809.7359,10866.3624,10678.3498,10678.3498,12738571013,1.84061877789e+11
2017-08-25,'399001,深证成指,10659.0085,10671.7148,10556.5447,10556.5447,8818065999,1.20422990127e+11
2017-08-24,'399001,深证成指,10552.9621,10627.339,10537.7804,10617.7366,7579560496,1.03991943883e+11
2017-08-23,'399001,深证成指,10619.3368,10662.8276,10583.1762,10642.2181,8588520102,1.13028654173e+11
2017-08-22,'399001,深证成指,10653.982,10699.0546,10631.2452,10689.6538,9729163162,1.35375198321e+11
2017-08-21,'399001,深证成指,10689.7727,10689.7727,10624.8098,10624.8098,9742802616,1.29434607456e+11
2017-08-18,'399001,深证成指,10614.0825,10636.1514,10563.2646,10586.3495,9607678258,1.2976427329e+11
2017-08-17,'399001,深证成指,10653.7301,10658.1586,10583.3986,10601.648,11556842267,1.56305813464e+11
2017-08-16,'399001,深证成指,10600.7792,10625.3364,10504.0728,10550.4245,11531889645,1.55187240819e+11
2017-08-15,'399001,深证成指,10559.7779,10559.7779,10502.5207,10527.5355,9929904860,1.33389258171e+11
2017-08-14,'399001,深证成指,10519.8035,10519.8035,10308.9663,10308.9663,10977779280,1.46543369773e+11
2017-08-11,'399001,深证成指,10291.3465,10459.9105,10281.6314,10407.3345,12144896296,1.44961337442e+11
2017-08-10,'399001,深证成指,10480.6413,10582.1628,10417.0853,10525.1478,11403466678,1.41871109595e+11
2017-08-09,'399001,深证成指,10544.5894,10548.0616,10455.2744,10487.7672,11686690807,1.39237707534e+11
2017-08-08,'399001,深证成指,10496.2456,10516.6081,10437.8509,10448.8711,12331937296,1.43752002765e+11
2017-08-07,'399001,深证成指,10451.0833,10451.0833,10347.501,10353.154,10074230767,1.1891407353e+11
2017-08-04,'399001,深证成指,10361.2311,10450.687,10360.8259,10426.5265,12890241004,1.51518143497e+11
2017-08-03,'399001,深证成指,10436.1718,10507.2291,10403.5932,10454.0101,12199677173,1.50078284931e+11
2017-08-02,'399001,深证成指,10469.3375,10557.4742,10461.9531,10525.9957,13325837762,1.64073602339e+11
2017-08-01,'399001,深证成指,10525.3464,10529.9006,10472.7104,10496.7132,12489452855,1.54153578635e+11
2017-07-31,'399001,深证成指,10505.044,10517.3299,10418.828,10438.2301,13195228416,1.60023544049e+11
2017-07-28,'399001,深证成指,10437.9378,10456.4081,10371.3906,10381.3089,10821926821,1.36989595914e+11
2017-07-27,'399001,深证成指,10395.1932,10416.5478,10216.0218,10284.9171,13063581943,1.61629376517e+11
2017-07-26,'399001,深证成指,10297.3429,10380.6967,10247.5414,10365.6054,10607607803,1.26767177044e+11
2017-07-25,'399001,深证成指,10353.2115,10421.2077,10317.9156,10398.2525,9566300474,1.19163952252e+11
2017-07-24,'399001,深证成指,10404.2225,10414.0725,10341.2417,10352.8527,10101938497,1.2864649708e+11
2017-07-21,'399001,深证成指,10364.8202,10406.2514,10342.7217,10354.5426,9296892018,1.21017948604e+11
2017-07-20,'399001,深证成指,10366.9829,10392.0604,10282.2785,10288.8856,11084719311,1.43240787945e+11
2017-07-19,'399001,深证成指,10295.5748,10296.292,10064.312,10079.6786,12151560742,1.45634239545e+11
2017-07-18,'399001,深证成指,10103.7626,10103.7626,9960.5572,10012.9114,9127628561,1.13340057787e+11
2017-07-17,'399001,深证成指,10055.7956,10384.0473,10006.3846,10383.2217,12708721044,1.53708406042e+11
2017-07-14,'399001,深证成指,10427.7872,10452.9419,10382.3727,10445.5676,8324925551,1.09053855342e+11
2017-07-13,'399001,深证成指,10466.1027,10491.3939,10431.4993,10444.778,8771718096,1.16553163564e+11
2017-07-12,'399001,深证成指,10453.1935,10494.2488,10360.0996,10465.8663,9604962870,1.26605304809e+11
2017-07-11,'399001,深证成指,10467.7112,10568.3733,10467.1251,10488.8935,9602291795,1.30396743307e+11
2017-07-10,'399001,深证成指,10505.6013,10574.2142,10497.3891,10542.5515,11121256060,1.38337856922e+11
2017-07-07,'399001,深证成指,10563.7169,10564.3075,10504.0971,10526.7824,9882438551,1.28139128122e+11
2017-07-06,'399001,深证成指,10562.0553,10574.1096,10467.9098,10547.5122,10476445777,1.42042750322e+11
2017-07-05,'399001,深证成指,10561.0892,10561.0892,10434.6774,10443.0305,8749989058,1.25345977379e+11
2017-07-04,'399001,深证成指,10474.8284,10527.7741,10437.4035,10527.7741,8694342270,1.23690848688e+11
2017-07-03,'399001,深证成指,10535.0458,10541.8642,10464.6806,10531.7335,8602824641,1.18486082001e+11
2017-06-30,'399001,深证成指,10529.6094,10537.501,10454.8837,10475.2245,7494974720,99356438867.8
2017-06-29,'399001,深证成指,10511.8602,10523.5224,10459.9362,10460.382,7870243392,1.05281322894e+11
2017-06-28,'399001,深证成指,10451.5653,10517.9366,10436.0794,10507.0492,7731699791,1.03837085332e+11
2017-06-27,'399001,深证成指,10535.3642,10548.7968,10479.3544,10532.5663,8084625767,1.07589879529e+11
2017-06-26,'399001,深证成指,10537.5909,10537.5909,10377.2234,10377.2234,9917619362,1.33517691599e+11
2017-06-23,'399001,深证成指,10366.7767,10366.7767,10196.3902,10249.7931,8407313261,1.12791729796e+11
2017-06-22,'399001,深证成指,10265.1996,10418.6089,10265.1996,10361.3366,9213848233,1.24249845177e+11
2017-06-21,'399001,深证成指,10367.1732,10367.1732,10269.323,10327.1306,7756186396,1.01982387396e+11
